idno;respc19a;vacc19;cntry;eisced;hinctnta;hhmmb;netusoft;gndr;maritalb;domicil;agea;trstprl;trstlgl;trstplc;trstplt;trstprt;vacc19_binary;respc19a_binary
64010;1.0;1.0;DE;5.0;9.0;3.0;4.0;0;1.0;3.0;59.0;3.0;3.0;5.0;1.0;1.0;1;1
64027;1.0;1.0;DE;5.0;5.0;3.0;5.0;1;6.0;1.0;27.0;5.0;5.0;9.0;5.0;5.0;1;1
64054;1.0;1.0;DE;6.0;1.0;6.0;5.0;0;6.0;2.0;25.0;7.0;7.0;7.0;3.0;3.0;1;1
64100;3.0;1.0;DE;5.0;6.0;2.0;5.0;0;1.0;4.0;80.0;0.0;2.0;5.0;0.0;0.0;1;0
64104;1.0;1.0;DE;5.0;10.0;4.0;5.0;1;1.0;1.0;46.0;5.0;7.0;7.0;2.0;3.0;1;1
64139;1.0;1.0;DE;5.0;4.0;2.0;5.0;1;1.0;4.0;80.0;5.0;6.0;8.0;5.0;4.0;1;1
64141;3.0;1.0;DE;3.0;4.0;1.0;5.0;1;5.0;1.0;72.0;5.0;8.0;8.0;7.0;7.0;1;0
64153;1.0;1.0;DE;2.0;7.0;4.0;5.0;0;6.0;3.0;18.0;4.0;7.0;9.0;2.0;2.0;1;1
64167;3.0;1.0;DE;3.0;5.0;3.0;5.0;1;1.0;4.0;65.0;6.0;8.0;8.0;5.0;5.0;1;0
64186;1.0;2.0;DE;5.0;6.0;2.0;1.0;0;1.0;3.0;64.0;5.0;5.0;8.0;5.0;5.0;0;1
64241;1.0;1.0;DE;3.0;3.0;1.0;3.0;0;5.0;3.0;84.0;4.0;6.0;7.0;5.0;4.0;1;1
64246;3.0;2.0;DE;5.0;5.0;1.0;5.0;1;4.0;4.0;56.0;0.0;0.0;2.0;3.0;3.0;0;0
64272;1.0;1.0;DE;3.0;7.0;2.0;5.0;0;6.0;4.0;46.0;6.0;7.0;7.0;7.0;7.0;1;1
64319;1.0;2.0;DE;5.0;7.0;2.0;5.0;1;1.0;3.0;54.0;5.0;3.0;6.0;4.0;4.0;0;1
64326;1.0;1.0;DE;4.0;7.0;3.0;5.0;0;6.0;4.0;18.0;8.0;9.0;8.0;6.0;5.0;1;1
64336;3.0;1.0;DE;7.0;7.0;2.0;5.0;1;6.0;3.0;41.0;7.0;4.0;8.0;4.0;4.0;1;0
64348;3.0;1.0;DE;5.0;8.0;2.0;4.0;0;1.0;2.0;58.0;1.0;0.0;7.0;0.0;5.0;1;0
64360;1.0;1.0;DE;2.0;9.0;5.0;5.0;0;1.0;4.0;45.0;2.0;7.0;7.0;0.0;0.0;1;1
64377;1.0;1.0;DE;7.0;9.0;2.0;5.0;0;6.0;1.0;41.0;3.0;3.0;7.0;4.0;4.0;1;1
64379;3.0;1.0;DE;2.0;7.0;3.0;5.0;1;6.0;4.0;17.0;5.0;5.0;8.0;5.0;5.0;1;0
64385;1.0;1.0;DE;6.0;3.0;2.0;5.0;1;6.0;1.0;25.0;10.0;8.0;5.0;5.0;4.0;1;1
64404;3.0;1.0;DE;7.0;9.0;2.0;5.0;0;6.0;4.0;29.0;8.0;9.0;8.0;5.0;6.0;1;0
64413;1.0;1.0;DE;7.0;7.0;2.0;3.0;0;1.0;1.0;82.0;8.0;9.0;4.0;8.0;0.0;1;1
64415;1.0;1.0;DE;3.0;7.0;5.0;5.0;1;4.0;3.0;38.0;4.0;6.0;6.0;4.0;3.0;1;1
64419;1.0;1.0;DE;2.0;6.0;3.0;5.0;1;1.0;1.0;51.0;0.0;3.0;0.0;0.0;0.0;1;1
64440;3.0;1.0;DE;6.0;3.0;3.0;5.0;0;6.0;3.0;29.0;7.0;8.0;2.0;5.0;4.0;1;0
64460;1.0;1.0;DE;4.0;8.0;4.0;5.0;1;1.0;5.0;65.0;8.0;8.0;9.0;7.0;6.0;1;1
64461;1.0;1.0;DE;3.0;4.0;3.0;5.0;0;1.0;4.0;55.0;5.0;6.0;8.0;1.0;1.0;1;1
64493;1.0;2.0;DE;7.0;7.0;6.0;3.0;1;1.0;4.0;45.0;2.0;3.0;2.0;2.0;2.0;0;1
64495;3.0;1.0;DE;3.0;1.0;1.0;1.0;0;4.0;3.0;87.0;2.0;3.0;6.0;4.0;3.0;1;0
64519;3.0;1.0;DE;5.0;10.0;4.0;5.0;0;1.0;4.0;42.0;5.0;8.0;7.0;3.0;3.0;1;0
64539;1.0;1.0;DE;3.0;6.0;3.0;5.0;0;1.0;4.0;34.0;6.0;8.0;8.0;5.0;5.0;1;1
64551;3.0;2.0;DE;3.0;4.0;1.0;5.0;1;4.0;4.0;71.0;0.0;3.0;6.0;0.0;3.0;0;0
64565;1.0;1.0;DE;4.0;9.0;4.0;5.0;0;6.0;4.0;19.0;6.0;8.0;9.0;6.0;5.0;1;1
64588;1.0;1.0;DE;5.0;7.0;2.0;4.0;0;1.0;4.0;69.0;1.0;9.0;7.0;2.0;2.0;1;1
64605;1.0;1.0;DE;2.0;6.0;2.0;5.0;0;6.0;1.0;42.0;1.0;7.0;9.0;0.0;1.0;1;1
64619;3.0;1.0;DE;5.0;10.0;3.0;5.0;0;1.0;4.0;58.0;5.0;7.0;8.0;4.0;3.0;1;0
64637;1.0;1.0;DE;7.0;10.0;5.0;5.0;1;1.0;2.0;40.0;8.0;9.0;9.0;7.0;6.0;1;1
64640;3.0;1.0;DE;5.0;5.0;4.0;5.0;0;6.0;4.0;21.0;0.0;5.0;5.0;0.0;0.0;1;0
64644;3.0;1.0;DE;2.0;2.0;3.0;5.0;1;6.0;2.0;35.0;6.0;5.0;9.0;5.0;3.0;1;0
64645;1.0;1.0;DE;3.0;8.0;2.0;5.0;1;1.0;4.0;52.0;9.0;8.0;9.0;6.0;5.0;1;1
64647;1.0;1.0;DE;7.0;9.0;5.0;5.0;0;1.0;4.0;33.0;8.0;9.0;7.0;7.0;8.0;1;1
64650;1.0;1.0;DE;5.0;7.0;2.0;5.0;1;4.0;1.0;48.0;10.0;9.0;9.0;9.0;8.0;1;1
64658;3.0;1.0;DE;5.0;7.0;1.0;5.0;1;4.0;4.0;62.0;7.0;9.0;9.0;5.0;3.0;1;0
64666;3.0;1.0;DE;3.0;8.0;3.0;5.0;1;6.0;3.0;49.0;5.0;8.0;8.0;5.0;6.0;1;0
64692;3.0;1.0;DE;5.0;3.0;1.0;5.0;0;5.0;4.0;76.0;0.0;2.0;5.0;0.0;0.0;1;0
64696;3.0;1.0;DE;3.0;9.0;4.0;5.0;1;1.0;3.0;42.0;6.0;7.0;8.0;3.0;7.0;1;0
64705;3.0;1.0;DE;3.0;6.0;2.0;3.0;0;1.0;3.0;68.0;5.0;5.0;3.0;4.0;5.0;1;0
64709;1.0;1.0;DE;5.0;10.0;3.0;5.0;1;1.0;3.0;62.0;5.0;5.0;6.0;4.0;5.0;1;1
64719;1.0;1.0;DE;5.0;7.0;3.0;1.0;0;1.0;2.0;54.0;9.0;9.0;8.0;6.0;6.0;1;1
64732;1.0;1.0;DE;5.0;2.0;2.0;5.0;1;6.0;1.0;32.0;5.0;4.0;4.0;3.0;3.0;1;1
64749;1.0;1.0;DE;3.0;6.0;2.0;5.0;1;1.0;4.0;68.0;1.0;2.0;2.0;0.0;3.0;1;1
64759;3.0;1.0;DE;2.0;4.0;3.0;5.0;0;1.0;1.0;32.0;1.0;6.0;7.0;0.0;1.0;1;0
64762;3.0;1.0;DE;2.0;5.0;1.0;5.0;0;5.0;4.0;39.0;8.0;10.0;10.0;6.0;7.0;1;0
64766;1.0;1.0;DE;7.0;8.0;3.0;5.0;1;1.0;3.0;71.0;6.0;4.0;7.0;6.0;4.0;1;1
64778;1.0;1.0;DE;7.0;9.0;3.0;5.0;1;1.0;3.0;53.0;6.0;8.0;9.0;4.0;3.0;1;1
64799;3.0;1.0;DE;7.0;3.0;1.0;5.0;1;5.0;1.0;76.0;5.0;5.0;7.0;2.0;2.0;1;0
64807;3.0;1.0;DE;1.0;4.0;1.0;1.0;0;6.0;2.0;70.0;3.0;2.0;4.0;5.0;2.0;1;0
64813;3.0;1.0;DE;7.0;6.0;5.0;5.0;0;1.0;3.0;37.0;8.0;7.0;8.0;5.0;5.0;1;0
64827;3.0;1.0;DE;5.0;10.0;6.0;5.0;0;1.0;3.0;36.0;0.0;7.0;10.0;7.0;7.0;1;0
64836;1.0;1.0;DE;3.0;2.0;2.0;1.0;1;1.0;1.0;67.0;6.0;10.0;10.0;5.0;6.0;1;1
64846;3.0;1.0;DE;7.0;3.0;1.0;2.0;0;5.0;4.0;90.0;8.0;8.0;10.0;8.0;5.0;1;0
64851;1.0;1.0;DE;5.0;8.0;5.0;5.0;0;1.0;3.0;44.0;5.0;9.0;9.0;4.0;4.0;1;1
64863;1.0;1.0;DE;2.0;8.0;5.0;5.0;0;6.0;2.0;17.0;10.0;9.0;9.0;7.0;6.0;1;1
64904;3.0;1.0;DE;6.0;8.0;2.0;5.0;1;1.0;4.0;62.0;4.0;3.0;5.0;4.0;4.0;1;0
64906;1.0;1.0;DE;3.0;8.0;3.0;5.0;0;1.0;3.0;59.0;6.0;7.0;7.0;6.0;4.0;1;1
64952;1.0;1.0;DE;4.0;1.0;2.0;5.0;1;6.0;3.0;25.0;4.0;6.0;5.0;5.0;5.0;1;1
64964;1.0;2.0;DE;5.0;8.0;1.0;5.0;0;4.0;4.0;57.0;0.0;3.0;4.0;0.0;1.0;0;1
64972;3.0;1.0;DE;2.0;8.0;4.0;4.0;1;1.0;3.0;47.0;6.0;10.0;10.0;5.0;5.0;1;0
64973;3.0;1.0;DE;3.0;5.0;2.0;1.0;0;1.0;4.0;74.0;2.0;8.0;8.0;4.0;4.0;1;0
64980;1.0;1.0;DE;3.0;1.0;2.0;3.0;1;1.0;3.0;67.0;0.0;4.0;7.0;0.0;0.0;1;1
64999;3.0;1.0;DE;3.0;8.0;2.0;5.0;1;1.0;4.0;37.0;6.0;6.0;5.0;4.0;5.0;1;0
65010;3.0;1.0;DE;3.0;4.0;2.0;5.0;1;1.0;3.0;67.0;4.0;4.0;8.0;3.0;3.0;1;0
65043;1.0;1.0;DE;3.0;10.0;2.0;5.0;0;6.0;3.0;38.0;7.0;8.0;8.0;5.0;5.0;1;1
65064;1.0;1.0;DE;3.0;6.0;4.0;5.0;1;1.0;3.0;40.0;2.0;7.0;8.0;4.0;3.0;1;1
65096;3.0;1.0;DE;3.0;5.0;4.0;5.0;0;1.0;2.0;47.0;5.0;10.0;10.0;0.0;0.0;1;0
65126;3.0;1.0;DE;7.0;10.0;3.0;5.0;1;1.0;3.0;52.0;5.0;7.0;6.0;5.0;5.0;1;0
65128;1.0;1.0;DE;3.0;9.0;2.0;5.0;0;1.0;4.0;57.0;3.0;2.0;5.0;0.0;0.0;1;1
65143;1.0;1.0;DE;3.0;6.0;4.0;5.0;0;1.0;4.0;47.0;4.0;7.0;8.0;3.0;3.0;1;1
65177;1.0;1.0;DE;3.0;5.0;2.0;5.0;0;1.0;3.0;67.0;9.0;10.0;7.0;8.0;6.0;1;1
65181;1.0;1.0;DE;3.0;6.0;2.0;5.0;1;1.0;4.0;73.0;8.0;9.0;8.0;7.0;5.0;1;1
65190;1.0;1.0;DE;3.0;8.0;3.0;5.0;1;1.0;3.0;47.0;5.0;8.0;8.0;5.0;5.0;1;1
65192;1.0;1.0;DE;5.0;9.0;6.0;5.0;0;6.0;3.0;22.0;3.0;7.0;10.0;3.0;3.0;1;1
65203;1.0;1.0;DE;5.0;3.0;1.0;4.0;1;4.0;3.0;70.0;8.0;8.0;7.0;7.0;6.0;1;1
65223;3.0;1.0;DE;3.0;3.0;1.0;5.0;1;4.0;2.0;70.0;1.0;5.0;8.0;1.0;1.0;1;0
65227;3.0;1.0;DE;3.0;3.0;2.0;1.0;0;1.0;4.0;69.0;7.0;5.0;9.0;0.0;0.0;1;0
65244;1.0;1.0;DE;7.0;9.0;4.0;5.0;1;1.0;2.0;38.0;7.0;9.0;9.0;5.0;5.0;1;1
65249;1.0;1.0;DE;5.0;10.0;2.0;5.0;0;6.0;3.0;31.0;6.0;8.0;8.0;4.0;3.0;1;1
65285;1.0;2.0;DE;6.0;1.0;2.0;5.0;1;1.0;1.0;74.0;8.0;9.0;10.0;6.0;7.0;0;1
65319;1.0;1.0;DE;7.0;10.0;3.0;4.0;1;1.0;3.0;45.0;8.0;7.0;9.0;4.0;5.0;1;1
65320;3.0;1.0;DE;3.0;7.0;2.0;5.0;0;1.0;2.0;65.0;4.0;3.0;3.0;2.0;2.0;1;0
65358;3.0;1.0;DE;7.0;8.0;2.0;5.0;1;1.0;1.0;60.0;4.0;0.0;9.0;3.0;4.0;1;0
65365;1.0;1.0;DE;5.0;5.0;3.0;5.0;1;1.0;4.0;30.0;6.0;8.0;9.0;6.0;6.0;1;1
65410;1.0;1.0;DE;3.0;4.0;3.0;5.0;0;1.0;3.0;60.0;0.0;3.0;3.0;0.0;0.0;1;1
65420;3.0;2.0;DE;3.0;4.0;2.0;1.0;1;5.0;1.0;66.0;5.0;5.0;7.0;5.0;5.0;0;0
65431;1.0;1.0;DE;7.0;5.0;2.0;5.0;1;1.0;1.0;67.0;2.0;8.0;8.0;2.0;5.0;1;1
65474;1.0;1.0;DE;3.0;8.0;4.0;4.0;0;1.0;2.0;54.0;4.0;6.0;8.0;4.0;6.0;1;1
65495;1.0;1.0;DE;5.0;3.0;1.0;5.0;0;6.0;3.0;25.0;6.0;9.0;9.0;4.0;4.0;1;1
65499;3.0;1.0;DE;5.0;3.0;2.0;1.0;1;1.0;3.0;71.0;4.0;6.0;8.0;3.0;3.0;1;0
65508;3.0;1.0;DE;3.0;4.0;2.0;3.0;1;1.0;4.0;77.0;3.0;4.0;8.0;0.0;2.0;1;0
65520;1.0;1.0;DE;3.0;7.0;2.0;5.0;1;1.0;4.0;53.0;3.0;8.0;10.0;3.0;2.0;1;1
65544;3.0;1.0;DE;2.0;7.0;1.0;2.0;0;4.0;2.0;78.0;3.0;1.0;2.0;3.0;3.0;1;0
65546;3.0;1.0;DE;3.0;4.0;1.0;5.0;0;6.0;4.0;72.0;7.0;9.0;9.0;5.0;4.0;1;0
65547;3.0;1.0;DE;3.0;5.0;2.0;1.0;0;1.0;2.0;82.0;7.0;9.0;9.0;7.0;7.0;1;0
65573;1.0;1.0;DE;3.0;8.0;4.0;5.0;1;1.0;3.0;51.0;5.0;7.0;7.0;6.0;6.0;1;1
65600;3.0;1.0;DE;7.0;5.0;2.0;5.0;0;1.0;4.0;80.0;8.0;7.0;7.0;7.0;4.0;1;0
65641;3.0;1.0;DE;5.0;8.0;1.0;5.0;0;5.0;3.0;82.0;6.0;6.0;8.0;3.0;3.0;1;0
65648;1.0;1.0;DE;5.0;8.0;3.0;5.0;0;1.0;4.0;48.0;3.0;3.0;5.0;4.0;5.0;1;1
65686;1.0;1.0;DE;2.0;7.0;5.0;5.0;0;6.0;4.0;16.0;5.0;7.0;7.0;6.0;5.0;1;1
65760;1.0;2.0;DE;6.0;10.0;4.0;4.0;0;6.0;4.0;27.0;6.0;7.0;10.0;1.0;1.0;0;1
65762;3.0;1.0;DE;2.0;3.0;4.0;5.0;1;4.0;2.0;42.0;3.0;7.0;10.0;4.0;4.0;1;0
65830;1.0;1.0;DE;7.0;7.0;2.0;5.0;0;6.0;2.0;29.0;9.0;9.0;9.0;8.0;8.0;1;1
65843;1.0;1.0;DE;2.0;3.0;2.0;3.0;1;1.0;3.0;85.0;7.0;9.0;9.0;7.0;7.0;1;1
65848;1.0;1.0;DE;3.0;2.0;1.0;5.0;1;4.0;1.0;72.0;5.0;9.0;10.0;8.0;5.0;1;1
65862;1.0;1.0;DE;5.0;6.0;2.0;5.0;1;6.0;1.0;24.0;6.0;5.0;6.0;5.0;4.0;1;1
65943;3.0;1.0;DE;3.0;10.0;3.0;5.0;1;1.0;1.0;58.0;0.0;5.0;6.0;0.0;0.0;1;0
65950;1.0;1.0;DE;6.0;8.0;5.0;5.0;0;1.0;1.0;50.0;10.0;8.0;10.0;6.0;6.0;1;1
65958;3.0;1.0;DE;3.0;1.0;1.0;1.0;1;5.0;3.0;83.0;6.0;7.0;7.0;8.0;7.0;1;0
65979;1.0;1.0;DE;7.0;7.0;4.0;5.0;0;1.0;4.0;33.0;7.0;9.0;9.0;6.0;7.0;1;1
65987;1.0;1.0;DE;5.0;4.0;1.0;5.0;0;6.0;4.0;47.0;5.0;9.0;9.0;3.0;3.0;1;1
66014;1.0;1.0;DE;3.0;7.0;2.0;5.0;0;1.0;4.0;52.0;3.0;4.0;4.0;2.0;4.0;1;1
66034;2.0;1.0;DE;5.0;3.0;1.0;5.0;1;4.0;1.0;85.0;5.0;8.0;7.0;4.0;4.0;1;1
66046;3.0;1.0;DE;3.0;3.0;1.0;5.0;0;6.0;3.0;36.0;5.0;8.0;8.0;3.0;3.0;1;0
66054;1.0;1.0;DE;6.0;5.0;2.0;3.0;1;4.0;4.0;51.0;2.0;7.0;5.0;1.0;1.0;1;1
66057;2.0;2.0;DE;3.0;6.0;1.0;5.0;0;6.0;4.0;46.0;5.0;4.0;5.0;0.0;0.0;0;1
66079;3.0;1.0;DE;3.0;7.0;2.0;5.0;0;1.0;4.0;76.0;0.0;5.0;5.0;0.0;2.0;1;0
66090;1.0;1.0;DE;7.0;9.0;2.0;5.0;0;1.0;2.0;58.0;8.0;8.0;8.0;8.0;6.0;1;1
66120;3.0;1.0;DE;5.0;6.0;2.0;5.0;1;1.0;4.0;54.0;4.0;6.0;6.0;3.0;3.0;1;0
66136;1.0;1.0;DE;5.0;8.0;2.0;5.0;0;1.0;3.0;28.0;5.0;8.0;9.0;4.0;3.0;1;1
66140;3.0;2.0;DE;3.0;7.0;6.0;5.0;1;1.0;3.0;43.0;8.0;7.0;4.0;5.0;6.0;0;0
66147;1.0;1.0;DE;3.0;8.0;2.0;5.0;1;4.0;3.0;57.0;3.0;7.0;8.0;2.0;2.0;1;1
66153;1.0;1.0;DE;7.0;9.0;2.0;5.0;0;1.0;4.0;65.0;5.0;7.0;8.0;5.0;3.0;1;1
66156;3.0;1.0;DE;3.0;2.0;1.0;1.0;1;5.0;4.0;78.0;10.0;10.0;10.0;10.0;5.0;1;0
66180;1.0;1.0;DE;3.0;7.0;3.0;5.0;1;1.0;4.0;51.0;4.0;7.0;8.0;4.0;3.0;1;1
66200;1.0;2.0;DE;3.0;9.0;2.0;5.0;0;6.0;4.0;29.0;4.0;2.0;2.0;3.0;3.0;0;1
66207;3.0;1.0;DE;2.0;1.0;1.0;1.0;0;5.0;4.0;87.0;0.0;0.0;9.0;0.0;0.0;1;0
66253;3.0;1.0;DE;3.0;4.0;2.0;5.0;1;1.0;2.0;64.0;0.0;5.0;7.0;3.0;3.0;1;0
66260;1.0;1.0;DE;4.0;7.0;2.0;5.0;0;6.0;3.0;21.0;8.0;9.0;6.0;6.0;8.0;1;1
66262;1.0;2.0;DE;5.0;10.0;5.0;5.0;1;1.0;2.0;30.0;0.0;2.0;2.0;2.0;2.0;0;1
66274;1.0;1.0;DE;6.0;10.0;5.0;5.0;1;1.0;2.0;58.0;7.0;7.0;6.0;7.0;7.0;1;1
66284;1.0;1.0;DE;7.0;9.0;2.0;5.0;0;1.0;4.0;82.0;7.0;8.0;10.0;0.0;2.0;1;1
66303;3.0;1.0;DE;2.0;6.0;1.0;1.0;1;5.0;4.0;90.0;3.0;3.0;6.0;1.0;1.0;1;0
66304;1.0;1.0;DE;7.0;7.0;5.0;5.0;1;1.0;3.0;33.0;4.0;7.0;8.0;5.0;4.0;1;1
66328;1.0;1.0;DE;5.0;3.0;1.0;5.0;1;6.0;1.0;23.0;10.0;7.0;7.0;7.0;7.0;1;1
66344;3.0;1.0;DE;3.0;1.0;2.0;5.0;1;1.0;4.0;59.0;0.0;4.0;6.0;0.0;1.0;1;0
66350;1.0;1.0;DE;3.0;7.0;2.0;5.0;1;6.0;3.0;24.0;6.0;6.0;6.0;4.0;4.0;1;1
66369;1.0;1.0;DE;6.0;10.0;2.0;5.0;0;6.0;1.0;33.0;5.0;7.0;9.0;4.0;6.0;1;1
66385;1.0;1.0;DE;7.0;9.0;5.0;5.0;1;1.0;1.0;46.0;6.0;7.0;4.0;4.0;5.0;1;1
66386;1.0;2.0;DE;6.0;8.0;2.0;5.0;1;1.0;2.0;33.0;4.0;6.0;7.0;3.0;3.0;0;1
66407;3.0;1.0;DE;2.0;3.0;2.0;2.0;1;1.0;1.0;65.0;2.0;8.0;8.0;2.0;2.0;1;0
66409;1.0;1.0;DE;5.0;1.0;1.0;5.0;0;5.0;3.0;82.0;2.0;1.0;1.0;2.0;2.0;1;1
66412;1.0;1.0;DE;3.0;7.0;6.0;1.0;0;1.0;4.0;74.0;6.0;8.0;8.0;6.0;6.0;1;1
66416;3.0;1.0;DE;3.0;3.0;2.0;5.0;0;1.0;1.0;58.0;0.0;4.0;8.0;3.0;5.0;1;0
66425;3.0;1.0;DE;5.0;3.0;2.0;5.0;1;4.0;5.0;59.0;1.0;3.0;7.0;1.0;1.0;1;0
66428;1.0;2.0;DE;1.0;7.0;5.0;5.0;1;6.0;2.0;16.0;8.0;10.0;10.0;9.0;9.0;0;1
66429;3.0;1.0;DE;7.0;4.0;2.0;5.0;0;1.0;1.0;70.0;3.0;6.0;6.0;2.0;1.0;1;0
66448;3.0;1.0;DE;5.0;9.0;2.0;5.0;0;1.0;3.0;77.0;10.0;10.0;8.0;5.0;5.0;1;0
66463;3.0;1.0;DE;2.0;4.0;2.0;1.0;1;1.0;2.0;82.0;7.0;8.0;8.0;5.0;5.0;1;0
66492;3.0;1.0;DE;3.0;5.0;4.0;5.0;1;1.0;2.0;50.0;9.0;9.0;9.0;5.0;6.0;1;0
66534;1.0;1.0;DE;7.0;9.0;4.0;5.0;0;6.0;3.0;41.0;8.0;7.0;8.0;7.0;7.0;1;1
66561;1.0;2.0;DE;3.0;8.0;2.0;5.0;0;1.0;4.0;59.0;5.0;8.0;8.0;5.0;5.0;0;1
66586;1.0;1.0;DE;5.0;2.0;3.0;5.0;1;1.0;3.0;36.0;7.0;7.0;7.0;2.0;2.0;1;1
66603;1.0;1.0;DE;3.0;9.0;4.0;5.0;1;1.0;3.0;35.0;3.0;3.0;6.0;2.0;2.0;1;1
66605;3.0;1.0;DE;2.0;3.0;4.0;5.0;0;6.0;3.0;28.0;4.0;4.0;3.0;4.0;5.0;1;0
66631;3.0;1.0;DE;5.0;10.0;2.0;5.0;0;6.0;4.0;38.0;0.0;4.0;5.0;0.0;0.0;1;0
66647;1.0;1.0;DE;6.0;8.0;2.0;5.0;0;1.0;1.0;52.0;7.0;7.0;9.0;6.0;6.0;1;1
66690;1.0;1.0;DE;5.0;3.0;1.0;4.0;1;4.0;4.0;65.0;5.0;3.0;8.0;4.0;5.0;1;1
66694;1.0;1.0;DE;4.0;9.0;3.0;5.0;1;6.0;4.0;23.0;4.0;7.0;4.0;4.0;3.0;1;1
66696;2.0;1.0;DE;2.0;10.0;5.0;5.0;1;6.0;3.0;22.0;7.0;9.0;9.0;3.0;3.0;1;1
66709;1.0;1.0;DE;4.0;7.0;4.0;5.0;0;6.0;4.0;22.0;4.0;7.0;7.0;3.0;3.0;1;1
66721;3.0;1.0;DE;7.0;6.0;2.0;5.0;0;1.0;3.0;72.0;1.0;3.0;5.0;2.0;2.0;1;0
66744;3.0;2.0;DE;7.0;8.0;1.0;5.0;0;6.0;3.0;44.0;3.0;8.0;8.0;4.0;4.0;0;0
66748;1.0;1.0;DE;7.0;10.0;2.0;5.0;1;1.0;4.0;60.0;7.0;9.0;7.0;6.0;5.0;1;1
66750;1.0;1.0;DE;7.0;10.0;2.0;5.0;0;1.0;3.0;53.0;2.0;8.0;8.0;1.0;2.0;1;1
66770;1.0;1.0;DE;4.0;9.0;3.0;5.0;0;6.0;1.0;22.0;8.0;4.0;3.0;7.0;6.0;1;1
66775;3.0;1.0;DE;5.0;5.0;1.0;1.0;0;5.0;3.0;79.0;8.0;9.0;8.0;6.0;6.0;1;0
66780;3.0;1.0;DE;7.0;6.0;2.0;4.0;0;1.0;2.0;78.0;1.0;4.0;7.0;3.0;1.0;1;0
66803;3.0;1.0;DE;7.0;8.0;2.0;5.0;1;1.0;3.0;70.0;4.0;8.0;8.0;7.0;5.0;1;0
66812;3.0;2.0;DE;5.0;8.0;2.0;5.0;0;6.0;2.0;51.0;2.0;7.0;8.0;3.0;3.0;0;0
66835;3.0;1.0;DE;5.0;4.0;2.0;5.0;0;1.0;3.0;74.0;7.0;8.0;7.0;5.0;4.0;1;0
66846;1.0;1.0;DE;3.0;5.0;4.0;5.0;0;1.0;4.0;41.0;5.0;8.0;10.0;3.0;6.0;1;1
66847;1.0;1.0;DE;3.0;7.0;4.0;5.0;0;1.0;4.0;49.0;7.0;8.0;9.0;5.0;5.0;1;1
66856;1.0;1.0;DE;5.0;8.0;4.0;5.0;1;1.0;3.0;37.0;1.0;3.0;3.0;1.0;1.0;1;1
66914;1.0;1.0;DE;5.0;7.0;2.0;5.0;0;1.0;2.0;56.0;9.0;9.0;8.0;7.0;7.0;1;1
66918;1.0;1.0;DE;5.0;10.0;2.0;5.0;1;6.0;1.0;47.0;5.0;4.0;5.0;3.0;3.0;1;1
66949;1.0;1.0;DE;2.0;7.0;5.0;4.0;1;6.0;4.0;15.0;6.0;7.0;7.0;5.0;5.0;1;1
66951;3.0;1.0;DE;5.0;5.0;1.0;4.0;0;5.0;3.0;87.0;4.0;6.0;8.0;3.0;4.0;1;0
66955;1.0;1.0;DE;3.0;6.0;2.0;5.0;1;1.0;1.0;60.0;0.0;5.0;7.0;0.0;0.0;1;1
66974;1.0;1.0;DE;3.0;5.0;2.0;5.0;1;1.0;4.0;36.0;2.0;4.0;8.0;3.0;3.0;1;1
67019;1.0;1.0;DE;5.0;4.0;1.0;5.0;1;1.0;4.0;58.0;1.0;8.0;9.0;1.0;1.0;1;1
67049;1.0;1.0;DE;6.0;7.0;3.0;5.0;0;1.0;1.0;32.0;5.0;5.0;5.0;3.0;3.0;1;1
67064;3.0;1.0;DE;5.0;7.0;1.0;1.0;1;5.0;3.0;90.0;5.0;10.0;10.0;5.0;5.0;1;0
67097;3.0;1.0;DE;5.0;7.0;2.0;2.0;1;1.0;4.0;75.0;7.0;8.0;7.0;6.0;6.0;1;0
67123;1.0;1.0;DE;6.0;10.0;4.0;5.0;0;6.0;1.0;26.0;9.0;9.0;8.0;6.0;7.0;1;1
67132;3.0;1.0;DE;3.0;7.0;2.0;1.0;1;1.0;4.0;62.0;1.0;1.0;5.0;1.0;1.0;1;0
67162;1.0;1.0;DE;3.0;8.0;2.0;5.0;1;4.0;2.0;58.0;5.0;6.0;8.0;5.0;5.0;1;1
67180;1.0;1.0;DE;6.0;4.0;1.0;5.0;1;6.0;3.0;36.0;5.0;7.0;7.0;4.0;6.0;1;1
67224;1.0;1.0;DE;5.0;3.0;2.0;5.0;1;4.0;4.0;59.0;8.0;9.0;8.0;6.0;6.0;1;1
67229;1.0;1.0;DE;5.0;4.0;3.0;5.0;1;1.0;1.0;27.0;2.0;2.0;1.0;0.0;4.0;1;1
67258;1.0;1.0;DE;3.0;7.0;3.0;1.0;1;5.0;1.0;90.0;5.0;3.0;6.0;4.0;4.0;1;1
67268;1.0;1.0;DE;5.0;6.0;4.0;5.0;0;1.0;4.0;40.0;3.0;6.0;8.0;2.0;3.0;1;1
67295;3.0;1.0;DE;3.0;8.0;2.0;5.0;1;1.0;4.0;51.0;4.0;6.0;9.0;4.0;3.0;1;0
67321;3.0;1.0;DE;5.0;2.0;1.0;4.0;0;4.0;3.0;55.0;7.0;3.0;6.0;4.0;5.0;1;0
67346;3.0;1.0;DE;3.0;3.0;1.0;2.0;0;6.0;3.0;59.0;0.0;0.0;0.0;0.0;0.0;1;0
