idno;respc19a;vacc19;cntry;eisced;hinctnta;hhmmb;netusoft;gndr;maritalb;domicil;agea;trstprl;trstlgl;trstplc;trstplt;trstprt;vacc19_binary;respc19a_binary
64801;1.0;1.0;FR;7.0;6.0;4.0;5.0;1;2.0;3.0;37.0;4.0;5.0;2.0;2.0;2.0;1;1
64809;3.0;1.0;FR;4.0;6.0;4.0;5.0;0;6.0;2.0;20.0;4.0;4.0;3.0;3.0;4.0;1;0
64832;1.0;1.0;FR;2.0;6.0;2.0;2.0;0;1.0;5.0;82.0;4.0;4.0;9.0;5.0;2.0;1;1
64882;1.0;1.0;FR;4.0;6.0;1.0;5.0;0;6.0;3.0;45.0;5.0;4.0;3.0;6.0;6.0;1;1
64909;3.0;2.0;FR;4.0;6.0;4.0;5.0;0;1.0;5.0;37.0;0.0;1.0;7.0;1.0;1.0;0;0
64925;1.0;1.0;FR;6.0;9.0;4.0;5.0;0;1.0;4.0;43.0;3.0;2.0;8.0;5.0;3.0;1;1
64954;1.0;1.0;FR;7.0;10.0;4.0;5.0;0;2.0;2.0;36.0;8.0;9.0;8.0;4.0;4.0;1;1
64963;1.0;1.0;FR;7.0;4.0;2.0;5.0;1;1.0;3.0;77.0;10.0;10.0;7.0;6.0;8.0;1;1
64982;1.0;2.0;FR;6.0;5.0;1.0;5.0;1;5.0;5.0;79.0;3.0;7.0;6.0;4.0;3.0;0;1
64991;3.0;2.0;FR;2.0;6.0;3.0;5.0;0;6.0;3.0;16.0;4.0;5.0;7.0;4.0;5.0;0;0
65012;1.0;1.0;FR;3.0;2.0;2.0;5.0;1;6.0;3.0;21.0;2.0;0.0;2.0;0.0;0.0;1;1
65019;3.0;1.0;FR;2.0;5.0;2.0;2.0;1;1.0;4.0;63.0;4.0;2.0;5.0;3.0;5.0;1;0
65036;1.0;1.0;FR;4.0;7.0;3.0;5.0;0;6.0;2.0;19.0;7.0;3.0;9.0;5.0;6.0;1;1
65060;1.0;1.0;FR;1.0;5.0;2.0;5.0;1;1.0;5.0;81.0;2.0;4.0;7.0;6.0;5.0;1;1
65076;2.0;1.0;FR;4.0;4.0;2.0;5.0;0;6.0;2.0;21.0;5.0;6.0;7.0;6.0;4.0;1;1
65106;2.0;1.0;FR;5.0;9.0;5.0;5.0;1;5.0;3.0;24.0;5.0;7.0;6.0;5.0;5.0;1;1
65119;2.0;1.0;FR;7.0;6.0;1.0;5.0;0;6.0;4.0;48.0;3.0;8.0;8.0;5.0;3.0;1;1
65149;3.0;1.0;FR;7.0;5.0;4.0;5.0;0;6.0;2.0;24.0;7.0;7.0;7.0;4.0;4.0;1;0
65220;1.0;1.0;FR;2.0;9.0;3.0;5.0;0;6.0;3.0;16.0;5.0;8.0;8.0;4.0;4.0;1;1
65229;1.0;1.0;FR;3.0;3.0;4.0;4.0;1;6.0;4.0;45.0;5.0;5.0;5.0;4.0;4.0;1;1
65232;1.0;1.0;FR;5.0;4.0;2.0;5.0;1;6.0;1.0;47.0;6.0;7.0;4.0;5.0;4.0;1;1
65263;3.0;1.0;FR;3.0;3.0;2.0;1.0;0;1.0;4.0;87.0;4.0;4.0;7.0;3.0;3.0;1;0
65267;3.0;1.0;FR;4.0;5.0;2.0;5.0;1;1.0;1.0;81.0;5.0;8.0;8.0;7.0;7.0;1;0
65275;1.0;1.0;FR;3.0;6.0;3.0;5.0;1;1.0;4.0;60.0;7.0;9.0;9.0;9.0;8.0;1;1
65276;1.0;1.0;FR;3.0;5.0;4.0;5.0;0;1.0;4.0;50.0;2.0;2.0;4.0;0.0;0.0;1;1
65284;2.0;1.0;FR;4.0;5.0;1.0;3.0;0;5.0;4.0;70.0;4.0;5.0;7.0;3.0;2.0;1;1
65291;3.0;2.0;FR;3.0;4.0;3.0;5.0;1;6.0;4.0;53.0;0.0;2.0;1.0;0.0;0.0;0;0
65292;1.0;1.0;FR;4.0;3.0;3.0;5.0;1;6.0;1.0;19.0;8.0;8.0;8.0;5.0;5.0;1;1
65326;3.0;1.0;FR;1.0;2.0;2.0;1.0;0;6.0;3.0;56.0;5.0;7.0;8.0;0.0;0.0;1;0
65362;1.0;1.0;FR;7.0;9.0;4.0;5.0;1;1.0;3.0;52.0;7.0;8.0;8.0;7.0;6.0;1;1
65376;3.0;1.0;FR;5.0;6.0;2.0;5.0;1;6.0;1.0;29.0;6.0;4.0;3.0;5.0;5.0;1;0
65389;1.0;2.0;FR;4.0;9.0;5.0;5.0;0;6.0;3.0;20.0;3.0;4.0;7.0;0.0;1.0;0;1
65421;3.0;1.0;FR;5.0;3.0;1.0;5.0;0;6.0;1.0;52.0;5.0;5.0;5.0;2.0;1.0;1;0
65428;1.0;1.0;FR;6.0;2.0;4.0;5.0;1;6.0;3.0;22.0;5.0;6.0;6.0;4.0;5.0;1;1
65453;1.0;1.0;FR;5.0;7.0;2.0;5.0;0;1.0;3.0;59.0;3.0;7.0;2.0;1.0;1.0;1;1
65472;1.0;1.0;FR;3.0;6.0;2.0;1.0;0;1.0;3.0;53.0;10.0;5.0;0.0;1.0;0.0;1;1
65484;3.0;1.0;FR;1.0;3.0;1.0;1.0;1;5.0;1.0;90.0;0.0;0.0;8.0;0.0;0.0;1;0
65486;2.0;1.0;FR;4.0;3.0;4.0;5.0;1;1.0;3.0;47.0;8.0;8.0;10.0;7.0;7.0;1;1
65596;1.0;1.0;FR;3.0;8.0;3.0;5.0;1;1.0;4.0;47.0;5.0;6.0;7.0;5.0;5.0;1;1
65603;1.0;1.0;FR;4.0;2.0;3.0;5.0;0;1.0;3.0;45.0;8.0;7.0;8.0;7.0;7.0;1;1
65644;3.0;1.0;FR;5.0;6.0;2.0;2.0;0;1.0;5.0;80.0;0.0;9.0;9.0;1.0;0.0;1;0
65705;1.0;1.0;FR;4.0;9.0;5.0;5.0;0;6.0;3.0;21.0;4.0;2.0;9.0;5.0;4.0;1;1
65708;3.0;1.0;FR;3.0;6.0;2.0;5.0;0;1.0;3.0;70.0;0.0;5.0;7.0;1.0;1.0;1;0
65740;3.0;1.0;FR;5.0;8.0;4.0;5.0;0;6.0;4.0;38.0;9.0;6.0;8.0;7.0;4.0;1;0
65744;1.0;1.0;FR;7.0;10.0;4.0;5.0;1;1.0;3.0;42.0;7.0;8.0;8.0;6.0;4.0;1;1
65786;1.0;1.0;FR;7.0;10.0;3.0;5.0;1;1.0;4.0;53.0;8.0;8.0;8.0;7.0;6.0;1;1
65788;1.0;1.0;FR;4.0;7.0;4.0;5.0;1;2.0;4.0;43.0;5.0;7.0;7.0;4.0;2.0;1;1
65794;1.0;1.0;FR;7.0;9.0;2.0;5.0;0;1.0;4.0;68.0;5.0;9.0;8.0;5.0;5.0;1;1
65818;1.0;1.0;FR;7.0;10.0;2.0;5.0;0;1.0;2.0;78.0;8.0;8.0;9.0;7.0;7.0;1;1
65826;1.0;1.0;FR;7.0;8.0;4.0;5.0;0;2.0;3.0;51.0;6.0;7.0;7.0;6.0;5.0;1;1
65845;3.0;1.0;FR;1.0;6.0;2.0;3.0;0;1.0;3.0;80.0;7.0;5.0;9.0;6.0;7.0;1;0
65905;1.0;1.0;FR;7.0;6.0;3.0;5.0;0;1.0;3.0;58.0;7.0;8.0;8.0;5.0;5.0;1;1
65955;2.0;1.0;FR;3.0;4.0;2.0;4.0;1;1.0;4.0;62.0;2.0;6.0;9.0;5.0;5.0;1;1
65973;1.0;1.0;FR;4.0;9.0;6.0;5.0;1;6.0;3.0;23.0;8.0;7.0;9.0;8.0;8.0;1;1
65989;1.0;1.0;FR;3.0;8.0;3.0;5.0;1;6.0;3.0;26.0;2.0;5.0;9.0;5.0;3.0;1;1
66040;1.0;1.0;FR;4.0;7.0;4.0;5.0;1;6.0;3.0;19.0;6.0;3.0;5.0;6.0;4.0;1;1
66063;3.0;2.0;FR;4.0;9.0;3.0;5.0;0;6.0;1.0;57.0;0.0;0.0;3.0;0.0;0.0;0;0
66095;3.0;1.0;FR;3.0;6.0;2.0;1.0;1;4.0;4.0;63.0;5.0;9.0;9.0;4.0;0.0;1;0
66115;1.0;1.0;FR;1.0;3.0;1.0;3.0;0;5.0;1.0;68.0;5.0;7.0;7.0;4.0;4.0;1;1
66128;1.0;1.0;FR;6.0;8.0;2.0;5.0;0;6.0;1.0;30.0;0.0;0.0;3.0;2.0;2.0;1;1
66130;2.0;1.0;FR;7.0;10.0;3.0;5.0;0;1.0;4.0;39.0;3.0;6.0;5.0;4.0;3.0;1;1
66135;3.0;2.0;FR;1.0;1.0;1.0;1.0;1;5.0;4.0;81.0;3.0;3.0;6.0;4.0;4.0;0;0
66165;1.0;1.0;FR;4.0;3.0;1.0;5.0;1;6.0;1.0;44.0;5.0;6.0;7.0;3.0;3.0;1;1
66171;3.0;1.0;FR;1.0;2.0;2.0;2.0;1;1.0;3.0;72.0;0.0;0.0;5.0;5.0;0.0;1;0
66211;1.0;2.0;FR;2.0;2.0;1.0;5.0;1;6.0;1.0;60.0;6.0;3.0;7.0;6.0;5.0;0;1
66230;3.0;1.0;FR;4.0;6.0;4.0;4.0;0;6.0;2.0;18.0;7.0;10.0;9.0;5.0;6.0;1;0
66236;3.0;1.0;FR;3.0;3.0;5.0;4.0;0;6.0;5.0;46.0;6.0;7.0;7.0;7.0;6.0;1;0
66251;1.0;1.0;FR;7.0;4.0;2.0;4.0;0;1.0;3.0;75.0;7.0;7.0;7.0;7.0;7.0;1;1
66267;3.0;1.0;FR;3.0;5.0;3.0;1.0;1;5.0;4.0;88.0;2.0;0.0;5.0;0.0;2.0;1;0
66289;3.0;1.0;FR;1.0;4.0;1.0;1.0;0;5.0;3.0;90.0;5.0;5.0;4.0;4.0;4.0;1;0
66336;3.0;2.0;FR;1.0;8.0;2.0;5.0;0;6.0;4.0;54.0;0.0;2.0;5.0;0.0;0.0;0;0
66374;3.0;1.0;FR;3.0;1.0;1.0;3.0;1;6.0;5.0;65.0;0.0;0.0;5.0;4.0;4.0;1;0
66392;1.0;1.0;FR;4.0;5.0;5.0;5.0;0;1.0;5.0;57.0;2.0;2.0;5.0;0.0;0.0;1;1
66413;1.0;1.0;FR;3.0;10.0;2.0;5.0;1;1.0;4.0;60.0;2.0;0.0;8.0;2.0;2.0;1;1
66443;1.0;2.0;FR;7.0;10.0;3.0;5.0;1;1.0;3.0;32.0;7.0;7.0;8.0;5.0;5.0;0;1
66444;1.0;1.0;FR;7.0;10.0;2.0;5.0;1;1.0;1.0;62.0;6.0;5.0;5.0;5.0;4.0;1;1
66469;3.0;1.0;FR;5.0;10.0;2.0;5.0;0;6.0;4.0;52.0;5.0;2.0;7.0;5.0;5.0;1;0
66475;3.0;1.0;FR;1.0;5.0;4.0;5.0;0;2.0;3.0;37.0;5.0;7.0;6.0;4.0;5.0;1;0
66545;3.0;1.0;FR;7.0;8.0;2.0;5.0;1;1.0;1.0;71.0;6.0;6.0;6.0;6.0;6.0;1;0
66546;1.0;1.0;FR;4.0;8.0;2.0;5.0;0;1.0;4.0;67.0;3.0;2.0;7.0;5.0;2.0;1;1
66547;3.0;1.0;FR;1.0;1.0;2.0;1.0;1;1.0;4.0;61.0;1.0;2.0;2.0;1.0;1.0;1;0
66551;1.0;1.0;FR;3.0;6.0;3.0;5.0;0;1.0;4.0;67.0;7.0;5.0;10.0;6.0;3.0;1;1
66612;3.0;1.0;FR;3.0;6.0;6.0;4.0;0;6.0;4.0;19.0;7.0;7.0;7.0;7.0;7.0;1;0
66615;2.0;2.0;FR;2.0;8.0;4.0;5.0;0;1.0;2.0;41.0;5.0;9.0;9.0;2.0;2.0;0;1
66642;1.0;1.0;FR;1.0;3.0;2.0;1.0;1;2.0;3.0;82.0;1.0;4.0;7.0;5.0;4.0;1;1
66650;1.0;1.0;FR;6.0;10.0;4.0;5.0;0;1.0;4.0;46.0;5.0;6.0;6.0;5.0;5.0;1;1
66651;1.0;1.0;FR;3.0;3.0;2.0;1.0;1;1.0;4.0;72.0;3.0;3.0;7.0;3.0;3.0;1;1
66679;3.0;1.0;FR;6.0;9.0;2.0;4.0;1;1.0;4.0;64.0;3.0;2.0;7.0;2.0;2.0;1;0
66683;1.0;1.0;FR;3.0;1.0;3.0;5.0;0;1.0;3.0;55.0;10.0;10.0;8.0;8.0;8.0;1;1
66705;1.0;1.0;FR;4.0;7.0;4.0;5.0;0;1.0;1.0;45.0;8.0;8.0;8.0;7.0;7.0;1;1
66714;1.0;1.0;FR;2.0;7.0;5.0;5.0;0;6.0;3.0;17.0;7.0;5.0;8.0;7.0;5.0;1;1
66720;3.0;1.0;FR;5.0;9.0;1.0;5.0;1;5.0;3.0;81.0;5.0;8.0;8.0;8.0;5.0;1;0
66778;1.0;1.0;FR;5.0;9.0;2.0;1.0;0;1.0;3.0;88.0;2.0;2.0;7.0;2.0;2.0;1;1
66799;1.0;1.0;FR;7.0;3.0;4.0;5.0;0;1.0;3.0;40.0;4.0;7.0;7.0;3.0;3.0;1;1
66852;1.0;1.0;FR;7.0;9.0;3.0;5.0;1;6.0;3.0;26.0;6.0;7.0;4.0;4.0;4.0;1;1
66967;3.0;2.0;FR;2.0;2.0;1.0;1.0;1;6.0;3.0;88.0;0.0;0.0;5.0;0.0;0.0;0;0
66972;1.0;1.0;FR;7.0;10.0;4.0;5.0;1;1.0;3.0;41.0;3.0;7.0;7.0;2.0;2.0;1;1
66973;1.0;1.0;FR;3.0;8.0;3.0;5.0;0;1.0;4.0;48.0;4.0;3.0;8.0;6.0;6.0;1;1
67046;3.0;1.0;FR;3.0;3.0;2.0;1.0;1;5.0;2.0;81.0;5.0;5.0;7.0;4.0;3.0;1;0
67066;3.0;1.0;FR;6.0;3.0;6.0;4.0;0;1.0;3.0;57.0;5.0;5.0;3.0;4.0;4.0;1;0
67095;3.0;1.0;FR;5.0;9.0;4.0;5.0;0;1.0;3.0;50.0;8.0;7.0;7.0;5.0;5.0;1;0
67103;1.0;1.0;FR;5.0;6.0;4.0;5.0;0;1.0;4.0;49.0;5.0;7.0;8.0;6.0;6.0;1;1
67124;3.0;1.0;FR;1.0;2.0;1.0;4.0;1;4.0;2.0;67.0;3.0;4.0;8.0;3.0;3.0;1;0
67179;2.0;1.0;FR;6.0;7.0;4.0;5.0;0;2.0;1.0;33.0;5.0;6.0;6.0;5.0;5.0;1;1
67182;1.0;1.0;FR;7.0;8.0;4.0;5.0;0;1.0;5.0;41.0;6.0;5.0;6.0;5.0;4.0;1;1
67190;3.0;1.0;FR;5.0;1.0;1.0;3.0;1;4.0;3.0;60.0;0.0;0.0;0.0;0.0;0.0;1;0
67265;1.0;1.0;FR;5.0;6.0;1.0;1.0;0;4.0;2.0;56.0;7.0;2.0;9.0;5.0;4.0;1;1
67270;3.0;1.0;FR;5.0;9.0;1.0;5.0;1;4.0;4.0;57.0;7.0;7.0;7.0;3.0;2.0;1;0
67337;3.0;1.0;FR;4.0;6.0;3.0;5.0;0;1.0;4.0;53.0;6.0;8.0;9.0;4.0;4.0;1;0
67349;1.0;1.0;FR;3.0;1.0;1.0;5.0;0;6.0;2.0;39.0;0.0;3.0;7.0;0.0;0.0;1;1
67350;1.0;1.0;FR;1.0;1.0;1.0;5.0;1;4.0;1.0;73.0;2.0;2.0;3.0;2.0;3.0;1;1
67364;1.0;1.0;FR;5.0;7.0;4.0;5.0;1;2.0;3.0;37.0;5.0;5.0;5.0;5.0;4.0;1;1
67373;1.0;1.0;FR;7.0;6.0;2.0;5.0;1;1.0;3.0;76.0;6.0;6.0;9.0;4.0;4.0;1;1
67374;1.0;1.0;FR;4.0;9.0;1.0;5.0;1;5.0;1.0;79.0;3.0;3.0;7.0;3.0;3.0;1;1
67376;1.0;1.0;FR;4.0;7.0;2.0;3.0;1;1.0;3.0;68.0;2.0;5.0;5.0;1.0;2.0;1;1
67380;1.0;1.0;FR;6.0;6.0;4.0;5.0;1;1.0;3.0;63.0;5.0;5.0;7.0;3.0;3.0;1;1
67396;1.0;1.0;FR;5.0;6.0;2.0;4.0;1;1.0;3.0;57.0;0.0;5.0;7.0;0.0;0.0;1;1
67508;1.0;1.0;FR;2.0;10.0;3.0;5.0;1;6.0;4.0;56.0;6.0;8.0;3.0;3.0;3.0;1;1
67521;1.0;1.0;FR;3.0;4.0;2.0;3.0;1;1.0;5.0;60.0;4.0;4.0;7.0;1.0;0.0;1;1
67540;1.0;1.0;FR;6.0;1.0;1.0;5.0;1;6.0;1.0;21.0;5.0;6.0;7.0;2.0;4.0;1;1
67629;1.0;1.0;FR;7.0;2.0;2.0;5.0;0;6.0;1.0;24.0;6.0;8.0;9.0;6.0;6.0;1;1
67635;1.0;1.0;FR;5.0;10.0;5.0;5.0;0;1.0;3.0;58.0;5.0;7.0;4.0;4.0;4.0;1;1
67687;3.0;1.0;FR;4.0;6.0;4.0;5.0;0;6.0;3.0;20.0;1.0;7.0;2.0;1.0;2.0;1;0
67713;1.0;1.0;FR;3.0;7.0;4.0;5.0;1;1.0;4.0;53.0;5.0;7.0;7.0;5.0;5.0;1;1
67717;1.0;1.0;FR;4.0;6.0;3.0;5.0;0;1.0;5.0;51.0;3.0;2.0;8.0;5.0;4.0;1;1
67736;1.0;1.0;FR;7.0;8.0;2.0;5.0;1;1.0;5.0;66.0;8.0;8.0;8.0;7.0;8.0;1;1
67774;1.0;2.0;FR;5.0;1.0;1.0;5.0;0;6.0;4.0;41.0;0.0;4.0;6.0;2.0;1.0;0;1
67817;3.0;1.0;FR;3.0;9.0;3.0;4.0;0;1.0;5.0;61.0;5.0;5.0;6.0;4.0;3.0;1;0
67874;3.0;1.0;FR;4.0;4.0;3.0;5.0;1;6.0;1.0;41.0;0.0;6.0;6.0;0.0;0.0;1;0
67884;1.0;1.0;FR;6.0;9.0;3.0;5.0;1;2.0;4.0;43.0;7.0;7.0;8.0;6.0;6.0;1;1
67911;1.0;1.0;FR;5.0;9.0;4.0;5.0;1;6.0;2.0;23.0;6.0;8.0;8.0;7.0;7.0;1;1
67933;1.0;1.0;FR;4.0;9.0;4.0;5.0;0;1.0;3.0;69.0;1.0;3.0;9.0;3.0;2.0;1;1
67940;1.0;1.0;FR;3.0;7.0;2.0;5.0;0;4.0;4.0;53.0;0.0;1.0;7.0;5.0;5.0;1;1
68006;3.0;1.0;FR;5.0;10.0;3.0;5.0;0;6.0;2.0;28.0;0.0;2.0;2.0;1.0;0.0;1;0
68032;3.0;1.0;FR;1.0;2.0;1.0;2.0;1;5.0;4.0;80.0;6.0;5.0;8.0;4.0;2.0;1;0
68063;1.0;1.0;FR;7.0;7.0;5.0;5.0;0;1.0;3.0;50.0;5.0;5.0;6.0;3.0;2.0;1;1
68067;3.0;1.0;FR;7.0;8.0;2.0;5.0;1;6.0;3.0;29.0;5.0;5.0;4.0;3.0;2.0;1;0
68082;1.0;1.0;FR;7.0;10.0;3.0;5.0;0;2.0;3.0;35.0;2.0;6.0;7.0;3.0;0.0;1;1
68086;3.0;1.0;FR;4.0;2.0;1.0;5.0;1;4.0;1.0;58.0;3.0;5.0;6.0;5.0;5.0;1;0
68104;1.0;1.0;FR;3.0;6.0;5.0;5.0;0;1.0;5.0;42.0;2.0;3.0;6.0;3.0;3.0;1;1
68114;3.0;1.0;FR;5.0;6.0;3.0;5.0;0;6.0;3.0;25.0;3.0;4.0;7.0;0.0;0.0;1;0
68142;3.0;1.0;FR;5.0;8.0;5.0;5.0;1;1.0;4.0;44.0;2.0;6.0;6.0;2.0;3.0;1;0
68165;1.0;2.0;FR;3.0;1.0;1.0;5.0;1;5.0;3.0;62.0;5.0;2.0;7.0;5.0;1.0;0;1
68175;1.0;1.0;FR;7.0;8.0;2.0;5.0;1;6.0;2.0;28.0;5.0;5.0;7.0;3.0;3.0;1;1
68194;3.0;1.0;FR;4.0;4.0;2.0;1.0;1;1.0;3.0;90.0;9.0;9.0;10.0;9.0;8.0;1;0
68224;3.0;1.0;FR;4.0;8.0;4.0;5.0;1;2.0;4.0;39.0;4.0;4.0;5.0;3.0;3.0;1;0
68226;1.0;1.0;FR;5.0;9.0;4.0;5.0;0;4.0;3.0;43.0;0.0;3.0;8.0;0.0;0.0;1;1
68233;1.0;1.0;FR;3.0;3.0;2.0;5.0;0;6.0;3.0;31.0;5.0;7.0;9.0;9.0;4.0;1;1
68237;1.0;1.0;FR;6.0;7.0;3.0;5.0;1;2.0;3.0;35.0;7.0;8.0;8.0;7.0;7.0;1;1
68306;2.0;1.0;FR;5.0;1.0;1.0;5.0;0;1.0;4.0;56.0;6.0;3.0;7.0;3.0;3.0;1;1
68317;1.0;1.0;FR;7.0;1.0;1.0;5.0;0;4.0;3.0;58.0;10.0;5.0;5.0;10.0;8.0;1;1
68328;3.0;1.0;FR;3.0;3.0;2.0;1.0;0;1.0;3.0;76.0;0.0;0.0;5.0;0.0;0.0;1;0
68332;1.0;1.0;FR;5.0;8.0;4.0;5.0;0;1.0;3.0;37.0;8.0;6.0;6.0;6.0;4.0;1;1
68342;3.0;1.0;FR;4.0;8.0;2.0;5.0;0;6.0;4.0;24.0;5.0;7.0;7.0;5.0;5.0;1;0
68353;1.0;1.0;FR;7.0;8.0;3.0;5.0;1;1.0;2.0;31.0;4.0;7.0;0.0;4.0;2.0;1;1
68383;3.0;1.0;FR;3.0;4.0;4.0;5.0;1;1.0;3.0;49.0;0.0;0.0;5.0;0.0;0.0;1;0
68394;3.0;1.0;FR;3.0;9.0;2.0;5.0;0;1.0;4.0;59.0;7.0;7.0;7.0;5.0;5.0;1;0
68436;1.0;1.0;FR;3.0;3.0;3.0;5.0;1;1.0;4.0;52.0;2.0;4.0;0.0;1.0;2.0;1;1
68441;1.0;1.0;FR;4.0;5.0;4.0;5.0;1;1.0;3.0;29.0;1.0;7.0;7.0;2.0;2.0;1;1
68465;1.0;1.0;FR;7.0;10.0;5.0;5.0;0;1.0;3.0;49.0;5.0;7.0;9.0;2.0;1.0;1;1
68468;3.0;1.0;FR;4.0;10.0;2.0;4.0;1;1.0;4.0;65.0;8.0;7.0;8.0;7.0;6.0;1;0
68487;3.0;2.0;FR;3.0;7.0;2.0;5.0;0;1.0;3.0;64.0;6.0;6.0;7.0;4.0;2.0;0;0
68516;3.0;2.0;FR;3.0;1.0;1.0;5.0;1;5.0;5.0;58.0;0.0;1.0;1.0;0.0;0.0;0;0
68533;3.0;1.0;FR;2.0;6.0;3.0;5.0;0;6.0;3.0;18.0;3.0;0.0;0.0;2.0;5.0;1;0
68551;2.0;1.0;FR;3.0;1.0;1.0;4.0;1;1.0;3.0;70.0;4.0;10.0;7.0;5.0;3.0;1;1
68602;1.0;1.0;FR;5.0;4.0;3.0;5.0;1;1.0;1.0;38.0;3.0;5.0;6.0;3.0;3.0;1;1
68626;1.0;1.0;FR;4.0;9.0;2.0;5.0;0;1.0;3.0;61.0;5.0;6.0;7.0;4.0;4.0;1;1
68636;3.0;1.0;FR;1.0;4.0;2.0;1.0;0;1.0;5.0;73.0;5.0;4.0;8.0;9.0;3.0;1;0
68651;3.0;1.0;FR;2.0;10.0;4.0;5.0;0;6.0;4.0;17.0;4.0;1.0;9.0;4.0;3.0;1;0
68669;1.0;1.0;FR;3.0;6.0;4.0;3.0;1;1.0;1.0;47.0;3.0;2.0;6.0;3.0;4.0;1;1
68677;1.0;1.0;FR;3.0;7.0;3.0;2.0;1;6.0;3.0;62.0;3.0;4.0;8.0;4.0;2.0;1;1
68698;1.0;1.0;FR;5.0;7.0;6.0;5.0;1;4.0;4.0;42.0;0.0;5.0;5.0;0.0;3.0;1;1
68701;3.0;1.0;FR;2.0;3.0;3.0;5.0;0;1.0;4.0;26.0;0.0;5.0;5.0;1.0;3.0;1;0
68703;3.0;1.0;FR;3.0;6.0;1.0;1.0;0;6.0;1.0;64.0;1.0;0.0;0.0;1.0;1.0;1;0
68733;1.0;2.0;FR;7.0;9.0;5.0;5.0;0;2.0;1.0;46.0;6.0;8.0;7.0;4.0;5.0;0;1
68748;1.0;1.0;FR;4.0;9.0;3.0;5.0;0;1.0;3.0;52.0;2.0;3.0;5.0;1.0;1.0;1;1
68749;3.0;1.0;FR;3.0;4.0;1.0;5.0;0;4.0;3.0;75.0;1.0;0.0;9.0;1.0;0.0;1;0
68868;1.0;1.0;FR;7.0;5.0;1.0;5.0;1;5.0;2.0;39.0;4.0;8.0;8.0;4.0;5.0;1;1
68869;1.0;1.0;FR;7.0;7.0;3.0;5.0;1;1.0;3.0;56.0;5.0;8.0;8.0;5.0;4.0;1;1
68877;1.0;1.0;FR;7.0;8.0;4.0;4.0;1;1.0;1.0;54.0;5.0;5.0;6.0;1.0;2.0;1;1
68890;1.0;1.0;FR;1.0;5.0;2.0;1.0;1;1.0;3.0;72.0;5.0;8.0;9.0;6.0;5.0;1;1
68891;3.0;1.0;FR;4.0;6.0;3.0;5.0;1;4.0;4.0;47.0;3.0;3.0;3.0;3.0;2.0;1;0
68907;1.0;1.0;FR;7.0;10.0;2.0;5.0;0;6.0;3.0;60.0;8.0;8.0;9.0;8.0;7.0;1;1
68919;3.0;1.0;FR;4.0;5.0;1.0;5.0;0;4.0;4.0;55.0;2.0;1.0;2.0;3.0;2.0;1;0
68924;1.0;1.0;FR;5.0;9.0;4.0;5.0;1;1.0;1.0;39.0;4.0;4.0;5.0;5.0;5.0;1;1
68926;3.0;1.0;FR;3.0;7.0;4.0;5.0;0;1.0;4.0;35.0;3.0;7.0;10.0;7.0;7.0;1;0
68929;1.0;1.0;FR;4.0;5.0;5.0;5.0;0;6.0;4.0;38.0;5.0;8.0;8.0;6.0;6.0;1;1
68940;1.0;1.0;FR;6.0;4.0;1.0;5.0;1;6.0;3.0;36.0;7.0;9.0;8.0;6.0;5.0;1;1
69018;3.0;1.0;FR;3.0;2.0;1.0;2.0;0;5.0;3.0;70.0;7.0;0.0;0.0;4.0;0.0;1;0
69084;3.0;2.0;FR;1.0;1.0;1.0;1.0;1;4.0;3.0;85.0;3.0;3.0;7.0;1.0;2.0;0;0
69117;1.0;1.0;FR;2.0;8.0;2.0;5.0;1;5.0;3.0;68.0;5.0;5.0;6.0;3.0;3.0;1;1
69120;1.0;1.0;FR;4.0;4.0;4.0;5.0;1;6.0;2.0;18.0;3.0;3.0;3.0;1.0;1.0;1;1
69160;1.0;1.0;FR;4.0;10.0;4.0;4.0;1;1.0;3.0;49.0;3.0;4.0;6.0;2.0;1.0;1;1
69164;1.0;1.0;FR;3.0;3.0;3.0;4.0;1;6.0;3.0;44.0;3.0;3.0;3.0;3.0;3.0;1;1
69174;1.0;2.0;FR;2.0;4.0;5.0;5.0;0;1.0;4.0;36.0;6.0;7.0;6.0;6.0;6.0;0;1
69264;3.0;1.0;FR;3.0;7.0;2.0;5.0;1;2.0;4.0;56.0;3.0;6.0;5.0;2.0;2.0;1;0
69291;3.0;1.0;FR;1.0;5.0;2.0;1.0;0;1.0;3.0;74.0;4.0;6.0;5.0;7.0;4.0;1;0
69294;3.0;1.0;FR;3.0;8.0;6.0;5.0;1;1.0;2.0;40.0;0.0;5.0;5.0;8.0;8.0;1;0
69303;3.0;1.0;FR;7.0;10.0;2.0;5.0;1;1.0;3.0;65.0;8.0;8.0;8.0;6.0;5.0;1;0
69326;1.0;1.0;FR;7.0;8.0;3.0;5.0;1;6.0;3.0;25.0;7.0;5.0;5.0;6.0;6.0;1;1
69329;1.0;1.0;FR;4.0;8.0;3.0;5.0;1;1.0;4.0;48.0;7.0;8.0;8.0;4.0;4.0;1;1
69357;1.0;1.0;FR;4.0;10.0;4.0;5.0;1;6.0;3.0;23.0;3.0;6.0;8.0;3.0;3.0;1;1
69382;3.0;1.0;FR;7.0;5.0;1.0;5.0;0;6.0;2.0;26.0;4.0;7.0;6.0;5.0;5.0;1;0
69405;1.0;1.0;FR;7.0;10.0;3.0;5.0;1;6.0;3.0;27.0;8.0;9.0;9.0;5.0;8.0;1;1
