idno;respc19a;vacc19;cntry;eisced;hinctnta;hhmmb;netusoft;gndr;maritalb;domicil;agea;trstprl;trstlgl;trstplc;trstplt;trstprt;vacc19_binary;respc19a_binary
58964;1.0;1.0;IT;1.0;5.0;2.0;3.0;1;1.0;3.0;55.0;2.0;6.0;8.0;4.0;3.0;1;1
58978;1.0;1.0;IT;6.0;5.0;1.0;5.0;0;6.0;3.0;35.0;6.0;7.0;10.0;7.0;7.0;1;1
58982;3.0;1.0;IT;4.0;4.0;1.0;5.0;1;6.0;3.0;40.0;3.0;7.0;8.0;3.0;3.0;1;0
58997;1.0;1.0;IT;2.0;4.0;2.0;1.0;0;1.0;4.0;73.0;7.0;4.0;7.0;6.0;6.0;1;1
59000;1.0;1.0;IT;4.0;6.0;2.0;1.0;1;1.0;5.0;71.0;3.0;3.0;5.0;2.0;2.0;1;1
59006;1.0;1.0;IT;7.0;7.0;1.0;5.0;1;4.0;1.0;61.0;1.0;5.0;8.0;0.0;0.0;1;1
59011;1.0;1.0;IT;7.0;7.0;1.0;5.0;0;6.0;4.0;33.0;0.0;6.0;7.0;0.0;0.0;1;1
59037;1.0;1.0;IT;2.0;4.0;2.0;4.0;0;1.0;3.0;63.0;3.0;5.0;5.0;0.0;0.0;1;1
59070;1.0;1.0;IT;4.0;5.0;4.0;4.0;1;2.0;4.0;47.0;4.0;6.0;6.0;1.0;1.0;1;1
59093;1.0;1.0;IT;7.0;6.0;2.0;5.0;0;1.0;4.0;54.0;5.0;8.0;9.0;6.0;6.0;1;1
59096;1.0;1.0;IT;2.0;4.0;5.0;5.0;1;6.0;1.0;19.0;5.0;5.0;7.0;6.0;6.0;1;1
59102;1.0;1.0;IT;4.0;5.0;1.0;4.0;1;5.0;3.0;71.0;5.0;5.0;5.0;5.0;5.0;1;1
59128;1.0;1.0;IT;2.0;3.0;2.0;2.0;0;1.0;3.0;86.0;3.0;9.0;6.0;5.0;5.0;1;1
59147;3.0;1.0;IT;4.0;2.0;3.0;5.0;1;6.0;3.0;33.0;3.0;4.0;5.0;1.0;0.0;1;0
59156;3.0;1.0;IT;4.0;5.0;4.0;5.0;0;6.0;4.0;21.0;5.0;9.0;8.0;5.0;5.0;1;0
59166;3.0;2.0;IT;4.0;5.0;1.0;5.0;0;6.0;4.0;31.0;4.0;6.0;8.0;5.0;5.0;0;0
59172;1.0;1.0;IT;4.0;7.0;3.0;5.0;0;1.0;3.0;48.0;7.0;8.0;8.0;8.0;8.0;1;1
59193;1.0;1.0;IT;1.0;5.0;2.0;1.0;1;1.0;4.0;87.0;0.0;6.0;6.0;0.0;0.0;1;1
59196;1.0;1.0;IT;2.0;5.0;3.0;5.0;0;6.0;3.0;36.0;5.0;7.0;8.0;3.0;2.0;1;1
59204;1.0;1.0;IT;4.0;4.0;1.0;5.0;1;6.0;4.0;69.0;6.0;4.0;7.0;4.0;4.0;1;1
59218;1.0;1.0;IT;4.0;5.0;5.0;5.0;1;6.0;3.0;22.0;7.0;6.0;5.0;6.0;4.0;1;1
59223;1.0;1.0;IT;2.0;4.0;2.0;3.0;0;1.0;4.0;64.0;8.0;0.0;7.0;5.0;5.0;1;1
59231;3.0;1.0;IT;5.0;4.0;1.0;1.0;0;5.0;4.0;83.0;2.0;6.0;8.0;0.0;0.0;1;0
59250;1.0;1.0;IT;2.0;5.0;3.0;5.0;1;6.0;3.0;16.0;6.0;6.0;6.0;6.0;6.0;1;1
59265;1.0;1.0;IT;2.0;8.0;3.0;5.0;0;6.0;3.0;17.0;7.0;6.0;7.0;7.0;7.0;1;1
59274;1.0;1.0;IT;4.0;5.0;3.0;5.0;1;1.0;3.0;49.0;6.0;7.0;7.0;5.0;5.0;1;1
59281;1.0;1.0;IT;6.0;5.0;1.0;5.0;1;6.0;3.0;36.0;3.0;5.0;7.0;2.0;0.0;1;1
59305;3.0;1.0;IT;2.0;5.0;1.0;5.0;0;6.0;4.0;59.0;3.0;3.0;4.0;3.0;3.0;1;0
59313;1.0;1.0;IT;4.0;5.0;2.0;5.0;1;1.0;4.0;53.0;0.0;8.0;8.0;0.0;0.0;1;1
59335;3.0;1.0;IT;4.0;5.0;3.0;5.0;0;1.0;4.0;49.0;7.0;5.0;7.0;7.0;7.0;1;0
59337;1.0;1.0;IT;2.0;5.0;3.0;5.0;1;6.0;4.0;27.0;4.0;5.0;6.0;3.0;3.0;1;1
59365;1.0;1.0;IT;3.0;7.0;4.0;5.0;0;1.0;4.0;34.0;3.0;3.0;6.0;1.0;1.0;1;1
59368;1.0;1.0;IT;3.0;5.0;2.0;5.0;1;1.0;4.0;70.0;0.0;1.0;9.0;2.0;0.0;1;1
59372;3.0;1.0;IT;6.0;9.0;5.0;5.0;0;6.0;4.0;27.0;7.0;8.0;8.0;7.0;7.0;1;0
59399;1.0;1.0;IT;1.0;5.0;2.0;4.0;1;4.0;3.0;84.0;2.0;2.0;2.0;3.0;2.0;1;1
59405;1.0;1.0;IT;1.0;5.0;2.0;1.0;0;5.0;3.0;83.0;0.0;6.0;8.0;0.0;0.0;1;1
59406;3.0;1.0;IT;2.0;5.0;1.0;4.0;0;5.0;4.0;78.0;2.0;6.0;7.0;2.0;3.0;1;0
59407;3.0;1.0;IT;2.0;5.0;2.0;2.0;0;1.0;4.0;84.0;4.0;6.0;6.0;0.0;0.0;1;0
59415;3.0;1.0;IT;2.0;5.0;2.0;5.0;1;3.0;1.0;43.0;6.0;8.0;9.0;6.0;6.0;1;0
59425;1.0;1.0;IT;7.0;5.0;1.0;5.0;1;6.0;3.0;45.0;7.0;7.0;10.0;7.0;6.0;1;1
59426;3.0;1.0;IT;2.0;2.0;5.0;5.0;1;1.0;3.0;41.0;6.0;7.0;9.0;3.0;3.0;1;0
59430;3.0;1.0;IT;1.0;2.0;1.0;1.0;1;5.0;4.0;76.0;3.0;5.0;6.0;3.0;0.0;1;0
59447;3.0;1.0;IT;7.0;5.0;4.0;5.0;1;1.0;3.0;56.0;4.0;7.0;8.0;2.0;3.0;1;0
59448;1.0;1.0;IT;4.0;7.0;1.0;5.0;0;5.0;4.0;50.0;6.0;6.0;8.0;4.0;4.0;1;1
59490;2.0;1.0;IT;3.0;3.0;2.0;2.0;0;6.0;3.0;22.0;1.0;2.0;2.0;2.0;1.0;1;1
59503;1.0;1.0;IT;6.0;7.0;2.0;4.0;0;1.0;4.0;53.0;5.0;5.0;7.0;3.0;3.0;1;1
59524;1.0;1.0;IT;3.0;5.0;3.0;5.0;1;6.0;4.0;21.0;8.0;9.0;9.0;6.0;6.0;1;1
59528;3.0;1.0;IT;7.0;5.0;2.0;5.0;1;1.0;3.0;67.0;6.0;6.0;7.0;0.0;0.0;1;0
59537;3.0;1.0;IT;7.0;5.0;1.0;2.0;1;6.0;3.0;78.0;1.0;1.0;1.0;0.0;0.0;1;0
59548;3.0;1.0;IT;7.0;10.0;4.0;5.0;1;6.0;3.0;31.0;5.0;7.0;8.0;7.0;7.0;1;0
59571;1.0;1.0;IT;2.0;3.0;2.0;1.0;0;1.0;4.0;71.0;3.0;6.0;7.0;3.0;3.0;1;1
59617;3.0;1.0;IT;2.0;5.0;1.0;1.0;1;5.0;1.0;86.0;0.0;0.0;6.0;0.0;0.0;1;0
59626;1.0;1.0;IT;4.0;3.0;4.0;4.0;0;6.0;1.0;25.0;4.0;7.0;7.0;4.0;4.0;1;1
59646;3.0;1.0;IT;2.0;5.0;2.0;3.0;0;1.0;4.0;64.0;5.0;2.0;8.0;3.0;3.0;1;0
59653;3.0;2.0;IT;3.0;5.0;1.0;4.0;1;4.0;4.0;59.0;4.0;5.0;6.0;6.0;6.0;0;0
59685;1.0;1.0;IT;1.0;1.0;4.0;1.0;1;3.0;4.0;61.0;2.0;3.0;6.0;2.0;2.0;1;1
59718;1.0;1.0;IT;2.0;5.0;2.0;1.0;1;1.0;3.0;78.0;5.0;5.0;8.0;5.0;5.0;1;1
59722;1.0;1.0;IT;2.0;4.0;2.0;4.0;1;1.0;3.0;64.0;5.0;4.0;8.0;1.0;2.0;1;1
59745;3.0;1.0;IT;4.0;8.0;3.0;5.0;0;1.0;1.0;54.0;5.0;8.0;7.0;6.0;6.0;1;0
59755;1.0;1.0;IT;3.0;4.0;5.0;5.0;1;1.0;3.0;48.0;0.0;7.0;8.0;0.0;0.0;1;1
59764;3.0;1.0;IT;4.0;8.0;2.0;1.0;1;5.0;3.0;84.0;5.0;7.0;7.0;5.0;6.0;1;0
59775;3.0;1.0;IT;1.0;2.0;1.0;1.0;1;5.0;1.0;77.0;5.0;7.0;8.0;4.0;5.0;1;0
59779;3.0;1.0;IT;4.0;5.0;1.0;5.0;0;4.0;4.0;59.0;7.0;8.0;8.0;6.0;7.0;1;0
59787;1.0;1.0;IT;1.0;5.0;1.0;1.0;1;5.0;4.0;90.0;7.0;7.0;9.0;6.0;5.0;1;1
59797;3.0;2.0;IT;2.0;5.0;1.0;5.0;0;6.0;3.0;25.0;10.0;10.0;10.0;10.0;10.0;0;0
59815;1.0;1.0;IT;5.0;5.0;2.0;1.0;1;1.0;3.0;77.0;0.0;0.0;5.0;0.0;0.0;1;1
59819;2.0;2.0;IT;2.0;6.0;2.0;5.0;1;6.0;4.0;17.0;6.0;6.0;6.0;6.0;5.0;0;1
59822;1.0;1.0;IT;7.0;9.0;4.0;5.0;0;6.0;3.0;25.0;6.0;6.0;6.0;6.0;6.0;1;1
59824;1.0;1.0;IT;4.0;5.0;2.0;5.0;0;1.0;3.0;69.0;3.0;5.0;8.0;1.0;3.0;1;1
59826;1.0;1.0;IT;2.0;9.0;3.0;5.0;0;6.0;4.0;26.0;5.0;3.0;0.0;0.0;0.0;1;1
59838;1.0;1.0;IT;2.0;5.0;2.0;4.0;1;1.0;1.0;59.0;8.0;6.0;8.0;4.0;0.0;1;1
59878;1.0;1.0;IT;2.0;5.0;4.0;5.0;0;1.0;4.0;44.0;6.0;7.0;8.0;6.0;5.0;1;1
59915;3.0;1.0;IT;4.0;5.0;4.0;5.0;0;1.0;4.0;64.0;3.0;3.0;5.0;3.0;3.0;1;0
59919;1.0;1.0;IT;3.0;4.0;3.0;5.0;0;1.0;4.0;56.0;5.0;7.0;7.0;4.0;3.0;1;1
59935;1.0;1.0;IT;2.0;5.0;3.0;5.0;0;1.0;4.0;42.0;7.0;2.0;8.0;4.0;4.0;1;1
59969;1.0;1.0;IT;4.0;5.0;2.0;5.0;1;1.0;3.0;39.0;6.0;5.0;7.0;5.0;5.0;1;1
59999;3.0;1.0;IT;7.0;6.0;1.0;3.0;0;4.0;4.0;38.0;5.0;4.0;3.0;3.0;4.0;1;0
60029;1.0;1.0;IT;4.0;3.0;1.0;5.0;0;6.0;4.0;31.0;2.0;7.0;7.0;5.0;5.0;1;1
60030;3.0;1.0;IT;5.0;5.0;2.0;1.0;0;1.0;3.0;63.0;0.0;5.0;6.0;2.0;0.0;1;0
60043;1.0;1.0;IT;7.0;8.0;2.0;4.0;1;1.0;3.0;64.0;7.0;5.0;8.0;6.0;6.0;1;1
60058;3.0;1.0;IT;1.0;5.0;1.0;1.0;1;5.0;4.0;90.0;4.0;6.0;8.0;4.0;4.0;1;0
60062;1.0;1.0;IT;4.0;9.0;2.0;5.0;0;1.0;3.0;36.0;0.0;6.0;7.0;1.0;1.0;1;1
60068;3.0;1.0;IT;1.0;8.0;2.0;1.0;1;5.0;4.0;88.0;8.0;10.0;10.0;7.0;7.0;1;0
60070;1.0;1.0;IT;2.0;3.0;1.0;5.0;0;4.0;4.0;53.0;2.0;5.0;8.0;3.0;3.0;1;1
60081;2.0;2.0;IT;6.0;8.0;3.0;3.0;1;1.0;3.0;31.0;3.0;2.0;2.0;3.0;3.0;0;1
60108;1.0;1.0;IT;2.0;5.0;2.0;5.0;1;1.0;4.0;62.0;5.0;7.0;7.0;4.0;4.0;1;1
60132;1.0;1.0;IT;2.0;5.0;1.0;5.0;0;3.0;3.0;46.0;0.0;6.0;7.0;0.0;0.0;1;1
60144;1.0;1.0;IT;4.0;7.0;3.0;5.0;1;1.0;3.0;36.0;4.0;8.0;9.0;3.0;4.0;1;1
60155;1.0;1.0;IT;3.0;5.0;5.0;4.0;1;1.0;3.0;34.0;4.0;5.0;7.0;3.0;4.0;1;1
60166;1.0;1.0;IT;4.0;8.0;3.0;4.0;0;1.0;1.0;61.0;5.0;7.0;7.0;4.0;4.0;1;1
60175;3.0;2.0;IT;3.0;6.0;2.0;4.0;1;1.0;3.0;66.0;8.0;6.0;7.0;8.0;8.0;0;0
60188;1.0;1.0;IT;2.0;6.0;3.0;5.0;0;6.0;3.0;19.0;3.0;6.0;7.0;2.0;2.0;1;1
60189;3.0;1.0;IT;2.0;6.0;2.0;5.0;0;1.0;3.0;64.0;6.0;6.0;6.0;2.0;3.0;1;0
60216;3.0;1.0;IT;3.0;2.0;3.0;5.0;0;6.0;3.0;50.0;5.0;6.0;6.0;2.0;2.0;1;0
60254;1.0;1.0;IT;2.0;4.0;1.0;2.0;0;3.0;3.0;70.0;2.0;8.0;5.0;0.0;7.0;1;1
60264;1.0;1.0;IT;5.0;4.0;1.0;5.0;0;6.0;4.0;59.0;5.0;7.0;6.0;5.0;5.0;1;1
60269;3.0;1.0;IT;4.0;6.0;4.0;5.0;0;6.0;1.0;25.0;0.0;4.0;7.0;0.0;0.0;1;0
60303;3.0;1.0;IT;1.0;5.0;4.0;1.0;1;1.0;5.0;78.0;0.0;0.0;8.0;0.0;0.0;1;0
60309;1.0;1.0;IT;2.0;5.0;1.0;1.0;1;5.0;3.0;74.0;1.0;5.0;8.0;2.0;2.0;1;1
60311;1.0;1.0;IT;4.0;5.0;3.0;5.0;1;6.0;3.0;21.0;5.0;8.0;8.0;5.0;5.0;1;1
60328;1.0;1.0;IT;2.0;5.0;3.0;5.0;0;6.0;4.0;18.0;5.0;7.0;4.0;4.0;4.0;1;1
60341;3.0;1.0;IT;2.0;6.0;2.0;5.0;0;1.0;4.0;72.0;6.0;4.0;7.0;4.0;5.0;1;0
60351;3.0;1.0;IT;7.0;9.0;2.0;5.0;1;1.0;4.0;38.0;6.0;7.0;8.0;6.0;5.0;1;0
60387;1.0;1.0;IT;7.0;6.0;1.0;5.0;0;6.0;3.0;31.0;6.0;7.0;7.0;5.0;5.0;1;1
60403;3.0;1.0;IT;2.0;5.0;3.0;4.0;0;1.0;4.0;38.0;8.0;8.0;8.0;9.0;7.0;1;0
60425;3.0;1.0;IT;3.0;6.0;2.0;5.0;0;6.0;4.0;39.0;3.0;5.0;6.0;3.0;0.0;1;0
60435;1.0;1.0;IT;2.0;7.0;4.0;5.0;1;1.0;1.0;56.0;2.0;6.0;8.0;0.0;0.0;1;1
60436;3.0;1.0;IT;4.0;7.0;4.0;5.0;1;1.0;4.0;52.0;6.0;6.0;8.0;6.0;6.0;1;0
60448;1.0;1.0;IT;1.0;2.0;1.0;1.0;0;5.0;3.0;81.0;3.0;5.0;4.0;5.0;4.0;1;1
60471;1.0;1.0;IT;1.0;1.0;2.0;4.0;0;1.0;4.0;73.0;2.0;6.0;6.0;2.0;1.0;1;1
60480;1.0;1.0;IT;5.0;5.0;3.0;5.0;1;6.0;4.0;26.0;6.0;7.0;8.0;5.0;5.0;1;1
60485;3.0;2.0;IT;1.0;5.0;3.0;3.0;1;5.0;3.0;75.0;10.0;7.0;10.0;4.0;0.0;0;0
60504;3.0;1.0;IT;2.0;6.0;2.0;3.0;1;1.0;4.0;73.0;4.0;3.0;7.0;3.0;3.0;1;0
60509;3.0;1.0;IT;2.0;5.0;2.0;5.0;0;1.0;4.0;65.0;4.0;7.0;7.0;4.0;5.0;1;0
60528;1.0;1.0;IT;1.0;3.0;1.0;3.0;1;5.0;4.0;69.0;0.0;0.0;8.0;0.0;0.0;1;1
60547;1.0;1.0;IT;7.0;9.0;2.0;5.0;1;1.0;1.0;30.0;5.0;7.0;7.0;4.0;4.0;1;1
60560;3.0;1.0;IT;1.0;4.0;2.0;1.0;0;1.0;4.0;85.0;6.0;5.0;10.0;4.0;2.0;1;0
60616;3.0;1.0;IT;2.0;10.0;3.0;5.0;1;6.0;3.0;18.0;6.0;6.0;6.0;6.0;6.0;1;0
60618;3.0;1.0;IT;5.0;9.0;3.0;5.0;0;1.0;3.0;61.0;3.0;3.0;5.0;0.0;0.0;1;0
60623;3.0;1.0;IT;4.0;8.0;3.0;5.0;0;1.0;3.0;33.0;5.0;6.0;7.0;6.0;5.0;1;0
60630;1.0;1.0;IT;7.0;7.0;2.0;5.0;0;6.0;3.0;58.0;4.0;2.0;7.0;2.0;2.0;1;1
60653;3.0;1.0;IT;4.0;5.0;3.0;5.0;1;6.0;4.0;27.0;4.0;5.0;7.0;4.0;4.0;1;0
60661;2.0;1.0;IT;5.0;6.0;2.0;4.0;0;1.0;1.0;67.0;0.0;2.0;3.0;0.0;0.0;1;1
60665;1.0;1.0;IT;2.0;5.0;2.0;5.0;1;1.0;1.0;51.0;3.0;9.0;9.0;1.0;1.0;1;1
60670;1.0;1.0;IT;4.0;5.0;2.0;2.0;0;1.0;4.0;70.0;7.0;8.0;8.0;7.0;7.0;1;1
60685;1.0;1.0;IT;6.0;5.0;1.0;5.0;1;6.0;3.0;32.0;8.0;7.0;7.0;7.0;7.0;1;1
60688;3.0;1.0;IT;3.0;5.0;1.0;5.0;0;6.0;3.0;36.0;1.0;3.0;5.0;0.0;3.0;1;0
60703;1.0;1.0;IT;1.0;8.0;1.0;5.0;1;6.0;4.0;61.0;2.0;4.0;10.0;2.0;2.0;1;1
60709;1.0;1.0;IT;6.0;6.0;3.0;5.0;0;1.0;4.0;41.0;4.0;6.0;7.0;4.0;4.0;1;1
60714;1.0;1.0;IT;4.0;9.0;2.0;5.0;0;6.0;3.0;39.0;8.0;7.0;6.0;7.0;8.0;1;1
60715;1.0;1.0;IT;6.0;4.0;2.0;5.0;1;3.0;4.0;33.0;9.0;9.0;8.0;8.0;8.0;1;1
60788;1.0;1.0;IT;4.0;2.0;3.0;5.0;0;6.0;3.0;23.0;3.0;5.0;0.0;0.0;0.0;1;1
60817;1.0;1.0;IT;6.0;5.0;2.0;5.0;0;6.0;3.0;48.0;4.0;8.0;8.0;0.0;1.0;1;1
60839;1.0;1.0;IT;2.0;4.0;4.0;5.0;0;6.0;3.0;38.0;2.0;5.0;5.0;1.0;1.0;1;1
60859;1.0;1.0;IT;2.0;5.0;2.0;1.0;0;1.0;3.0;75.0;1.0;7.0;7.0;0.0;2.0;1;1
60901;1.0;1.0;IT;3.0;3.0;2.0;5.0;0;1.0;3.0;51.0;6.0;7.0;7.0;5.0;5.0;1;1
60909;1.0;2.0;IT;4.0;9.0;4.0;2.0;0;1.0;4.0;56.0;8.0;7.0;8.0;9.0;7.0;0;1
60916;3.0;1.0;IT;4.0;2.0;5.0;5.0;0;6.0;3.0;20.0;2.0;2.0;2.0;2.0;2.0;1;0
60917;1.0;1.0;IT;2.0;3.0;1.0;5.0;0;1.0;4.0;47.0;6.0;6.0;6.0;6.0;5.0;1;1
60928;1.0;1.0;IT;2.0;5.0;3.0;4.0;1;1.0;4.0;60.0;5.0;3.0;4.0;3.0;4.0;1;1
60946;1.0;1.0;IT;6.0;5.0;3.0;5.0;1;1.0;3.0;35.0;7.0;7.0;8.0;6.0;6.0;1;1
60950;3.0;1.0;IT;2.0;5.0;1.0;4.0;0;1.0;4.0;49.0;6.0;6.0;8.0;6.0;5.0;1;0
60956;3.0;1.0;IT;2.0;5.0;5.0;5.0;1;6.0;3.0;19.0;6.0;7.0;8.0;7.0;7.0;1;0
60981;1.0;1.0;IT;4.0;8.0;3.0;5.0;1;1.0;4.0;42.0;5.0;6.0;7.0;1.0;2.0;1;1
60987;1.0;1.0;IT;7.0;9.0;2.0;5.0;0;6.0;4.0;58.0;6.0;6.0;8.0;6.0;4.0;1;1
60989;1.0;1.0;IT;4.0;2.0;1.0;5.0;1;6.0;4.0;51.0;5.0;7.0;4.0;0.0;2.0;1;1
60995;1.0;1.0;IT;2.0;4.0;2.0;1.0;1;1.0;3.0;78.0;0.0;5.0;7.0;4.0;2.0;1;1
61010;3.0;1.0;IT;4.0;5.0;2.0;5.0;1;5.0;4.0;60.0;2.0;5.0;6.0;0.0;0.0;1;0
61052;1.0;1.0;IT;4.0;2.0;2.0;5.0;1;1.0;3.0;54.0;6.0;6.0;7.0;5.0;5.0;1;1
61083;1.0;2.0;IT;4.0;2.0;2.0;5.0;1;1.0;2.0;60.0;4.0;3.0;3.0;3.0;3.0;0;1
61095;1.0;1.0;IT;4.0;5.0;3.0;5.0;0;2.0;5.0;42.0;4.0;7.0;9.0;3.0;3.0;1;1
61122;1.0;1.0;IT;3.0;3.0;1.0;5.0;1;6.0;4.0;66.0;8.0;8.0;8.0;5.0;4.0;1;1
61138;3.0;1.0;IT;7.0;5.0;1.0;5.0;0;4.0;3.0;47.0;7.0;4.0;7.0;2.0;2.0;1;0
61165;3.0;1.0;IT;5.0;5.0;2.0;4.0;1;6.0;4.0;26.0;5.0;3.0;5.0;2.0;3.0;1;0
61182;3.0;1.0;IT;4.0;4.0;2.0;5.0;1;3.0;4.0;41.0;4.0;2.0;7.0;3.0;1.0;1;0
61186;1.0;1.0;IT;5.0;5.0;2.0;1.0;0;6.0;3.0;79.0;8.0;5.0;7.0;6.0;6.0;1;1
61189;3.0;1.0;IT;4.0;5.0;3.0;4.0;1;1.0;4.0;63.0;3.0;5.0;6.0;3.0;3.0;1;0
61245;1.0;1.0;IT;2.0;6.0;2.0;5.0;1;3.0;4.0;50.0;1.0;7.0;8.0;0.0;1.0;1;1
61257;1.0;1.0;IT;2.0;3.0;1.0;4.0;1;5.0;4.0;69.0;2.0;3.0;7.0;3.0;0.0;1;1
61258;2.0;1.0;IT;4.0;8.0;3.0;5.0;0;1.0;3.0;59.0;7.0;7.0;8.0;5.0;5.0;1;1
61287;3.0;1.0;IT;4.0;5.0;4.0;5.0;0;1.0;4.0;49.0;6.0;8.0;8.0;5.0;3.0;1;0
61291;1.0;1.0;IT;2.0;2.0;1.0;4.0;1;3.0;3.0;68.0;4.0;7.0;9.0;6.0;6.0;1;1
61297;3.0;1.0;IT;4.0;5.0;2.0;2.0;1;1.0;3.0;65.0;3.0;4.0;6.0;2.0;1.0;1;0
61298;1.0;1.0;IT;2.0;8.0;4.0;5.0;1;1.0;4.0;62.0;4.0;4.0;7.0;1.0;2.0;1;1
61310;3.0;1.0;IT;1.0;2.0;1.0;1.0;1;6.0;4.0;75.0;6.0;5.0;7.0;1.0;1.0;1;0
61327;1.0;1.0;IT;2.0;6.0;2.0;5.0;0;1.0;4.0;67.0;7.0;7.0;4.0;7.0;4.0;1;1
61360;1.0;1.0;IT;2.0;5.0;3.0;5.0;0;1.0;1.0;52.0;2.0;10.0;10.0;2.0;0.0;1;1
61393;1.0;1.0;IT;4.0;4.0;1.0;1.0;0;5.0;3.0;85.0;8.0;9.0;9.0;8.0;8.0;1;1
61410;3.0;1.0;IT;2.0;2.0;3.0;3.0;1;2.0;3.0;24.0;4.0;3.0;1.0;8.0;2.0;1;0
61427;1.0;1.0;IT;4.0;2.0;1.0;5.0;1;6.0;3.0;50.0;4.0;6.0;9.0;3.0;3.0;1;1
61428;1.0;1.0;IT;4.0;4.0;3.0;4.0;0;1.0;1.0;53.0;0.0;5.0;6.0;0.0;0.0;1;1
61445;1.0;1.0;IT;2.0;5.0;4.0;5.0;0;1.0;4.0;56.0;1.0;2.0;2.0;2.0;2.0;1;1
61447;1.0;1.0;IT;3.0;7.0;4.0;5.0;0;1.0;3.0;54.0;5.0;7.0;8.0;2.0;1.0;1;1
61476;1.0;1.0;IT;4.0;5.0;1.0;5.0;1;6.0;4.0;52.0;6.0;8.0;8.0;6.0;6.0;1;1
61482;2.0;1.0;IT;2.0;3.0;1.0;5.0;0;6.0;3.0;37.0;2.0;5.0;5.0;3.0;2.0;1;1
61492;3.0;1.0;IT;2.0;5.0;1.0;1.0;1;5.0;3.0;81.0;0.0;0.0;0.0;0.0;0.0;1;0
61528;1.0;1.0;IT;2.0;5.0;3.0;5.0;0;1.0;3.0;62.0;7.0;8.0;9.0;6.0;5.0;1;1
61530;1.0;1.0;IT;2.0;6.0;2.0;5.0;1;1.0;1.0;58.0;6.0;8.0;9.0;4.0;4.0;1;1
61537;3.0;1.0;IT;4.0;5.0;5.0;5.0;0;6.0;3.0;25.0;7.0;8.0;8.0;5.0;5.0;1;0
61541;1.0;1.0;IT;2.0;7.0;1.0;1.0;1;5.0;3.0;89.0;5.0;6.0;6.0;2.0;3.0;1;1
61547;1.0;1.0;IT;3.0;8.0;3.0;5.0;0;1.0;4.0;39.0;6.0;2.0;8.0;1.0;1.0;1;1
61551;3.0;1.0;IT;1.0;3.0;2.0;2.0;1;1.0;3.0;76.0;0.0;5.0;8.0;8.0;3.0;1;0
61556;1.0;1.0;IT;4.0;3.0;4.0;5.0;1;6.0;4.0;19.0;8.0;6.0;8.0;5.0;7.0;1;1
61575;3.0;1.0;IT;2.0;5.0;2.0;5.0;0;6.0;5.0;38.0;8.0;7.0;7.0;8.0;7.0;1;0
61578;3.0;1.0;IT;4.0;5.0;3.0;5.0;1;6.0;3.0;24.0;6.0;7.0;6.0;7.0;7.0;1;0
61595;1.0;1.0;IT;4.0;5.0;4.0;5.0;0;1.0;3.0;38.0;0.0;0.0;9.0;0.0;2.0;1;1
61597;2.0;1.0;IT;2.0;5.0;4.0;2.0;0;1.0;2.0;78.0;2.0;2.0;3.0;1.0;1.0;1;1
61608;1.0;1.0;IT;2.0;1.0;1.0;4.0;0;6.0;1.0;39.0;0.0;3.0;4.0;0.0;0.0;1;1
61612;3.0;1.0;IT;7.0;8.0;2.0;5.0;0;1.0;4.0;57.0;0.0;2.0;5.0;1.0;0.0;1;0
61634;1.0;2.0;IT;6.0;7.0;3.0;5.0;1;6.0;4.0;34.0;5.0;6.0;5.0;6.0;7.0;0;1
61638;2.0;1.0;IT;4.0;5.0;2.0;5.0;1;1.0;1.0;71.0;5.0;8.0;7.0;2.0;4.0;1;1
61652;1.0;1.0;IT;4.0;5.0;4.0;5.0;1;6.0;3.0;22.0;6.0;6.0;7.0;4.0;4.0;1;1
61659;1.0;1.0;IT;1.0;2.0;1.0;1.0;0;6.0;4.0;69.0;5.0;7.0;7.0;4.0;4.0;1;1
61667;1.0;1.0;IT;2.0;2.0;1.0;5.0;0;6.0;4.0;72.0;3.0;6.0;7.0;3.0;1.0;1;1
61679;1.0;1.0;IT;7.0;5.0;1.0;4.0;1;6.0;3.0;49.0;7.0;7.0;7.0;4.0;4.0;1;1
61690;3.0;2.0;IT;2.0;3.0;1.0;1.0;1;5.0;4.0;80.0;4.0;5.0;7.0;1.0;1.0;0;0
61693;3.0;1.0;IT;4.0;5.0;1.0;5.0;0;6.0;3.0;23.0;6.0;7.0;7.0;3.0;3.0;1;0
61699;3.0;1.0;IT;2.0;2.0;2.0;1.0;1;1.0;4.0;75.0;5.0;5.0;8.0;1.0;1.0;1;0
61752;3.0;1.0;IT;4.0;4.0;1.0;5.0;1;4.0;4.0;39.0;5.0;5.0;6.0;4.0;4.0;1;0
61769;3.0;2.0;IT;2.0;5.0;1.0;1.0;0;3.0;4.0;64.0;0.0;0.0;1.0;0.0;0.0;0;0
61793;1.0;1.0;IT;2.0;3.0;3.0;4.0;0;1.0;4.0;48.0;5.0;6.0;7.0;4.0;4.0;1;1
61800;1.0;1.0;IT;2.0;3.0;5.0;2.0;0;1.0;4.0;68.0;6.0;7.0;9.0;6.0;6.0;1;1
61819;3.0;1.0;IT;4.0;5.0;2.0;5.0;1;1.0;3.0;55.0;0.0;1.0;2.0;0.0;0.0;1;0
61820;2.0;1.0;IT;7.0;9.0;2.0;5.0;0;1.0;4.0;57.0;8.0;9.0;8.0;8.0;8.0;1;1
