idno;respc19a;vacc19;cntry;eisced;hinctnta;hhmmb;netusoft;gndr;maritalb;domicil;agea;trstprl;trstlgl;trstplc;trstplt;trstprt;vacc19_binary;respc19a_binary
84812;1.0;1.0;ES;7.0;10.0;3.0;5.0;0;6.0;4.0;27.0;0.0;3.0;7.0;3.0;2.0;1;1
84849;3.0;1.0;ES;1.0;4.0;2.0;2.0;0;1.0;3.0;80.0;4.0;5.0;7.0;4.0;5.0;1;0
84851;1.0;1.0;ES;3.0;8.0;3.0;5.0;0;1.0;3.0;54.0;3.0;5.0;7.0;2.0;2.0;1;1
84881;1.0;1.0;ES;1.0;5.0;1.0;5.0;1;5.0;3.0;86.0;2.0;3.0;5.0;0.0;0.0;1;1
84887;3.0;1.0;ES;2.0;3.0;2.0;1.0;0;1.0;3.0;72.0;4.0;5.0;7.0;0.0;4.0;1;0
84965;3.0;1.0;ES;1.0;2.0;2.0;2.0;0;1.0;4.0;56.0;5.0;0.0;5.0;4.0;4.0;1;0
84992;1.0;1.0;ES;6.0;4.0;1.0;1.0;1;5.0;4.0;77.0;4.0;8.0;10.0;2.0;5.0;1;1
85015;1.0;1.0;ES;2.0;5.0;3.0;5.0;0;1.0;3.0;82.0;6.0;8.0;9.0;4.0;4.0;1;1
85031;3.0;1.0;ES;2.0;7.0;4.0;3.0;0;1.0;4.0;71.0;0.0;5.0;5.0;0.0;0.0;1;0
85060;1.0;1.0;ES;7.0;8.0;4.0;5.0;0;1.0;1.0;46.0;5.0;4.0;5.0;4.0;2.0;1;1
85114;1.0;1.0;ES;4.0;8.0;2.0;5.0;0;6.0;2.0;28.0;7.0;8.0;9.0;6.0;6.0;1;1
85134;3.0;1.0;ES;3.0;4.0;3.0;4.0;1;1.0;4.0;54.0;3.0;5.0;2.0;1.0;0.0;1;0
85142;1.0;1.0;ES;3.0;5.0;3.0;3.0;1;1.0;4.0;56.0;2.0;4.0;5.0;2.0;0.0;1;1
85179;3.0;1.0;ES;2.0;2.0;2.0;1.0;1;1.0;4.0;60.0;6.0;4.0;8.0;3.0;2.0;1;0
85183;1.0;1.0;ES;5.0;7.0;2.0;1.0;0;1.0;3.0;77.0;5.0;6.0;7.0;3.0;3.0;1;1
85185;1.0;1.0;ES;7.0;4.0;5.0;5.0;1;6.0;4.0;35.0;7.0;9.0;10.0;6.0;3.0;1;1
85209;3.0;1.0;ES;7.0;10.0;4.0;5.0;1;6.0;2.0;47.0;2.0;8.0;8.0;3.0;2.0;1;0
85220;3.0;1.0;ES;4.0;4.0;3.0;5.0;1;6.0;1.0;19.0;6.0;4.0;2.0;3.0;3.0;1;0
85230;1.0;1.0;ES;7.0;6.0;1.0;5.0;1;6.0;4.0;31.0;7.0;8.0;8.0;5.0;5.0;1;1
85255;1.0;1.0;ES;4.0;1.0;3.0;5.0;1;4.0;1.0;42.0;6.0;3.0;9.0;3.0;1.0;1;1
85266;1.0;1.0;ES;5.0;9.0;4.0;5.0;1;6.0;4.0;25.0;5.0;0.0;0.0;5.0;5.0;1;1
85277;1.0;1.0;ES;7.0;8.0;2.0;5.0;0;6.0;1.0;27.0;1.0;1.0;0.0;2.0;2.0;1;1
85317;3.0;1.0;ES;6.0;4.0;3.0;5.0;1;1.0;1.0;31.0;3.0;5.0;6.0;2.0;2.0;1;0
85327;3.0;1.0;ES;1.0;5.0;2.0;1.0;1;1.0;4.0;80.0;0.0;3.0;6.0;0.0;0.0;1;0
85330;3.0;1.0;ES;4.0;4.0;4.0;5.0;1;1.0;1.0;36.0;5.0;8.0;5.0;5.0;5.0;1;0
85365;3.0;1.0;ES;3.0;8.0;3.0;5.0;0;6.0;5.0;29.0;0.0;0.0;5.0;0.0;0.0;1;0
85451;1.0;1.0;ES;2.0;5.0;3.0;5.0;1;1.0;3.0;52.0;3.0;2.0;8.0;2.0;0.0;1;1
85463;3.0;1.0;ES;1.0;5.0;1.0;1.0;1;5.0;1.0;76.0;1.0;1.0;8.0;0.0;0.0;1;0
85469;1.0;1.0;ES;5.0;2.0;3.0;3.0;1;6.0;1.0;66.0;5.0;9.0;10.0;3.0;3.0;1;1
85485;1.0;1.0;ES;3.0;5.0;4.0;5.0;1;1.0;2.0;36.0;4.0;7.0;10.0;5.0;3.0;1;1
85621;1.0;1.0;ES;7.0;9.0;3.0;5.0;0;1.0;4.0;48.0;1.0;2.0;10.0;2.0;2.0;1;1
85629;3.0;1.0;ES;3.0;4.0;3.0;5.0;0;6.0;4.0;39.0;6.0;5.0;8.0;5.0;7.0;1;0
85633;3.0;1.0;ES;5.0;5.0;3.0;5.0;1;6.0;3.0;26.0;2.0;1.0;1.0;0.0;0.0;1;0
85638;2.0;2.0;ES;2.0;2.0;2.0;5.0;1;6.0;2.0;36.0;2.0;3.0;3.0;0.0;0.0;0;1
85698;1.0;1.0;ES;1.0;7.0;3.0;5.0;0;1.0;3.0;51.0;6.0;6.0;7.0;4.0;4.0;1;1
85715;1.0;1.0;ES;3.0;3.0;2.0;5.0;0;3.0;2.0;50.0;0.0;0.0;0.0;0.0;0.0;1;1
85744;1.0;1.0;ES;7.0;10.0;2.0;3.0;0;5.0;4.0;66.0;7.0;7.0;7.0;7.0;7.0;1;1
85766;3.0;1.0;ES;7.0;6.0;3.0;5.0;1;1.0;3.0;50.0;10.0;10.0;10.0;6.0;6.0;1;0
85770;1.0;1.0;ES;1.0;9.0;6.0;5.0;1;6.0;4.0;24.0;5.0;5.0;7.0;5.0;5.0;1;1
85828;3.0;1.0;ES;2.0;5.0;4.0;5.0;1;1.0;1.0;66.0;0.0;0.0;10.0;0.0;0.0;1;0
85858;1.0;1.0;ES;3.0;5.0;4.0;5.0;0;1.0;4.0;38.0;0.0;4.0;6.0;0.0;0.0;1;1
85882;1.0;1.0;ES;2.0;3.0;2.0;5.0;1;6.0;4.0;41.0;4.0;3.0;7.0;0.0;0.0;1;1
85900;1.0;1.0;ES;7.0;9.0;4.0;5.0;1;6.0;1.0;31.0;7.0;7.0;8.0;6.0;5.0;1;1
85908;1.0;1.0;ES;6.0;6.0;2.0;5.0;0;6.0;1.0;30.0;7.0;4.0;3.0;5.0;4.0;1;1
85922;1.0;1.0;ES;3.0;4.0;2.0;5.0;1;1.0;3.0;51.0;5.0;7.0;9.0;5.0;5.0;1;1
85928;2.0;1.0;ES;2.0;7.0;2.0;2.0;0;4.0;4.0;65.0;0.0;0.0;8.0;0.0;0.0;1;1
85984;1.0;1.0;ES;7.0;1.0;2.0;5.0;1;6.0;1.0;34.0;6.0;8.0;8.0;5.0;3.0;1;1
85994;1.0;1.0;ES;2.0;4.0;3.0;5.0;1;1.0;3.0;55.0;2.0;2.0;5.0;2.0;0.0;1;1
85997;3.0;1.0;ES;1.0;2.0;1.0;2.0;1;5.0;3.0;65.0;0.0;0.0;8.0;0.0;0.0;1;0
86011;3.0;1.0;ES;3.0;3.0;6.0;4.0;0;1.0;3.0;58.0;9.0;10.0;10.0;5.0;1.0;1;0
86014;1.0;1.0;ES;1.0;3.0;2.0;1.0;0;1.0;3.0;81.0;7.0;2.0;8.0;4.0;3.0;1;1
86035;1.0;1.0;ES;5.0;5.0;2.0;5.0;0;1.0;3.0;76.0;7.0;5.0;7.0;2.0;3.0;1;1
86061;1.0;1.0;ES;7.0;5.0;2.0;5.0;1;6.0;1.0;28.0;8.0;4.0;6.0;4.0;5.0;1;1
86154;1.0;1.0;ES;4.0;6.0;3.0;5.0;0;6.0;3.0;40.0;4.0;2.0;5.0;2.0;1.0;1;1
86164;1.0;1.0;ES;7.0;9.0;5.0;5.0;1;1.0;1.0;55.0;6.0;6.0;8.0;6.0;4.0;1;1
86182;3.0;1.0;ES;2.0;8.0;7.0;5.0;1;6.0;1.0;23.0;3.0;3.0;3.0;2.0;2.0;1;0
86206;2.0;1.0;ES;7.0;8.0;2.0;5.0;0;1.0;3.0;69.0;0.0;5.0;8.0;4.0;4.0;1;1
86250;1.0;1.0;ES;6.0;7.0;2.0;5.0;1;6.0;2.0;52.0;4.0;3.0;8.0;1.0;1.0;1;1
86252;3.0;1.0;ES;1.0;5.0;3.0;1.0;1;1.0;4.0;66.0;0.0;10.0;5.0;0.0;0.0;1;0
86323;1.0;1.0;ES;3.0;8.0;2.0;5.0;0;4.0;4.0;74.0;0.0;0.0;1.0;4.0;4.0;1;1
86372;2.0;1.0;ES;5.0;4.0;2.0;5.0;0;1.0;1.0;69.0;7.0;4.0;7.0;6.0;6.0;1;1
86378;1.0;1.0;ES;7.0;9.0;3.0;5.0;1;1.0;4.0;49.0;0.0;3.0;10.0;0.0;0.0;1;1
86379;3.0;1.0;ES;2.0;5.0;4.0;4.0;0;1.0;1.0;49.0;5.0;5.0;8.0;2.0;2.0;1;0
86394;1.0;1.0;ES;4.0;3.0;2.0;5.0;1;6.0;4.0;32.0;5.0;3.0;0.0;0.0;0.0;1;1
86402;1.0;1.0;ES;5.0;8.0;2.0;5.0;0;1.0;4.0;51.0;0.0;5.0;10.0;0.0;0.0;1;1
86478;1.0;1.0;ES;2.0;8.0;4.0;5.0;0;6.0;4.0;18.0;5.0;5.0;8.0;2.0;4.0;1;1
